TICKER SYMBOL,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA
SIF,11.97,undefined,2.314,N/A,undefined, 5.41 
SIG,57.1,-21.227814569536424,-0.94,7.00,-0.37176557915125086, -49.68 
SII,38.02,undefined,None,,undefined, 22.39 
SIJ,8.5441,undefined,None,,undefined,Not Found!
SIL,39.9,undefined,None,,undefined,Not Found!
SILJ,14.34,undefined,None,,undefined,Not Found!
SILV,7.98,undefined,-0.487,N/A,undefined, -16.6 
SIM,12.2933,-424.08132450331135,1.223,-246.50,-34.49694748385798, 5.17 
SIMS,43.7762,undefined,None,,undefined,Not Found!
SITC,13.27,0.27956026490066227,0.078,-6.04,0.021067088538105672, 17.48 
SITE,170.31,75.32450331125828,2.75,10.30,0.4422788051861798, 34 
SIVR,24.23,undefined,None,,undefined,Not Found!
SIX,48.32,46.99371920529802,-4.993,-14.96,0.9725521358712339, -27.35 
SIXA,31.0135,undefined,None,,undefined,Not Found!
SIXH,28.1141,undefined,None,,undefined,Not Found!
SIXL,32.4662,undefined,None,,undefined,Not Found!
SIXS,44.9545,undefined,None,,undefined,Not Found!
SIZE,118.24,undefined,None,,undefined,Not Found!
SJB,18.57,undefined,None,,undefined,Not Found!
SJI,22.58,30.391033112582786,1.617,4.40,1.3459270643305044, 14.03 
SJM,126.64,98.98053509933776,8.408,-0.42,0.7815898223257878, 9.65 
SJNK,27.2,undefined,None,,undefined,Not Found!
SJR,26.58,19.103226490066227,1.054,3.94,0.7187067904464345, 9.3 
SJT,3.9,undefined,0.113,N/A,undefined, 35.09 
SJW,61.9,43.65033112582782,2.14,5.50,0.7051749778001263, 15.67 
SKF,12.415,undefined,None,,undefined,Not Found!
SKLZ,19.34,undefined,None,N/A,undefined, -157.96 
SKM,24.97,25.23899181456954,2.014317,0.10,1.0107725997024246, 4.56 
SKT,16.52,-8.858278145695365,-0.4,6.70,-0.5362153841219955, 22.01 
SKX,41.34,10.687803973509935,0.639,2.98,0.2585342035198339, 23.71 
SKY,43.96,33.21854304635762,1,14.30,0.7556538454585445, 23.49 
SLB,27.4,-555.2068609271524,-7.57,41.84,-20.263024121428924, -6.59 
SLCA,11.9,638.4152317880795,-1.55,-291.20,53.64833880572096, 35.02 
SLF,50.5,74.96253774834437,3.273,7.22,1.4844066880860272, 9.2 
SLG,70.75,-17.083859602649007,5.011,-10.84,-0.24146798024945593, 12.75 
SLQT,27.58,undefined,None,36.67,undefined, 21.79 
SLT,39.0767,undefined,None,,undefined,Not Found!
SLV,23.29,undefined,None,,undefined,Not Found!
SLVP,14.84,undefined,None,,undefined,Not Found!
SLX,51.5,undefined,None,,undefined,Not Found!
SLY,92.44,undefined,None,,undefined,Not Found!
SLYG,84.01,undefined,None,,undefined,Not Found!
SLYV,80.92,undefined,None,,undefined,Not Found!
SM,16.36,-181.20933774834438,-6.723,10.00,-11.07636538804061, -548.32 
SMAR,62.46,undefined,-0.953,N/A,undefined, -72.11 
SMB,18.01,undefined,None,,undefined,Not Found!
SMDD,8.36,undefined,None,,undefined,Not Found!
SMDV,64.9,undefined,None,,undefined,Not Found!
SMDY,38.57,undefined,None,,undefined,Not Found!
SMEZ,74.841,undefined,None,,undefined,Not Found!
SMFG,7.61,0.6518993377483445,0.0476,0.90,0.08566351350175355,Not Found!
SMG,235.37,228.93520529801333,8.448,10.10,0.9726609393636119, 19.26 
SMHB,11.07,undefined,None,,undefined,Not Found!
SMHI,5.29,undefined,-3.184,N/A,undefined, -57.34 
SMIN,47.935,undefined,None,,undefined,Not Found!
SMLF,51.22,undefined,None,,undefined,Not Found!
SMLP,24.81,-1113.958490066225,71.19,-19.24,-44.899576383161026, 3.97 
SMLV,110.699,undefined,None,,undefined,Not Found!
SMM,4.83,undefined,None,,undefined,Not Found!
SMMD,61.75,undefined,None,,undefined,Not Found!
SMMU,51.36,undefined,None,,undefined,Not Found!
SMMV,36.56,undefined,None,,undefined,Not Found!
SMN,8.27,undefined,None,,undefined,Not Found!
SMOG,149.1727,undefined,None,,undefined,Not Found!
SMP,42.79,56.70536423841061,2.511,7.00,1.3252013142886332, 7.22 
SMTS,3.14,undefined,0.14,N/A,undefined, 5.84 
SNA,224.26,274.1811920529801,11.44,7.95,1.2226040847809692, 13.29 
SNAP,51.41,-97.20386754966889,-0.649,94.30,-1.8907579760682531, -104.14 
SNDR,24.41,41.1771523178808,1.19,15.25,1.6868968585776647, 7.41 
SNE,102.65,231.9353642384106,7.92,11.60,2.2594774889275264, 6.57 
SNMP,1.12,-610.5393377483445,-5.944,62.00,-545.1244087038789, 23526.43 
SNN,37.5,19.544158940397352,1.024,4.60,0.5211775717439294, 19.93 
SNOW,216.95,undefined,-3.807,N/A,undefined, -107.35 
SNP,51.56,24.476821192052984,4.8,-5.00,0.4747250037248445, 4.53 
SNPE,34.1875,undefined,None,,undefined,Not Found!
SNPR,10.54,undefined,None,,undefined,Not Found!
SNR,6.21,undefined,-0.076,N/A,undefined, 18.49 
SNV,45.77,55.29139072847682,2.3,8.00,1.2080268894139572,Not Found!
SNX,111.61,245.89279072847685,9.519,9.23,2.2031430044662383, 6.92 
SO,61.38,63.99042384105961,2.93,6.49,1.042528899333001, 12.98 
SOAC,9.85,undefined,None,,undefined, -227.33 
SOGO,8.17,-9.072392052980135,-0.281,13.66,-1.110451903669539, -14.61 
SOI,12.88,3.241430463576159,-1.03,-10.66,0.25166385586771417, -19.91 
SOL,11.13,-7.1900662251655625,-0.21,15.00,-0.6460077470948393, -154.58 
SON,63.27,40.32119205298013,2.05,5.00,0.6372876885250534, 13.43 
SOR,43.36,undefined,2.513,N/A,undefined,Not Found!
SOS,6.09,undefined,None,N/A,undefined, 666.14 
SOVB,25.25,undefined,None,,undefined,Not Found!
SOXL,32.81,undefined,None,,undefined,Not Found!
SOXS,11.75,undefined,None,,undefined,Not Found!
SOYB,21.0077,undefined,None,,undefined,Not Found!
SPAB,29.73,undefined,None,,undefined,Not Found!
SPAK,26.88,undefined,None,,undefined,Not Found!
SPB,82.99,183.02761589403977,4.705,18.20,2.2054177117006843, 10.38 
SPBO,34.36,undefined,None,,undefined,Not Found!
SPCE,29.58,undefined,None,-60.60,undefined, -24.21 
SPCX,28.54,undefined,None,,undefined,Not Found!
SPD,27.85,undefined,None,,undefined,Not Found!
SPDN,17.53,undefined,None,,undefined,Not Found!
SPDV,29.0198,undefined,None,,undefined,Not Found!
SPDW,35.19,undefined,None,,undefined,Not Found!
SPE,14.61,undefined,1.201,N/A,undefined,Not Found!
SPEM,42.63,undefined,None,,undefined,Not Found!
SPEU,38.81,undefined,None,,undefined,Not Found!
SPFF,11.8397,undefined,None,,undefined,Not Found!
SPG,113.64,89.44092715231788,3.59,8.60,0.7870549731812556, 18.87 
SPGI,351.3,286.1279205298014,9.66,11.83,0.8144831213487087, 24.4 
SPGM,51.57,undefined,None,,undefined,Not Found!
SPGP,80.62,undefined,None,,undefined,Not Found!
SPH,14.85,17.10099337748344,0.939,4.00,1.1515820456217805, 9.26 
SPHB,68.35,undefined,None,,undefined,Not Found!
SPHD,42.44,undefined,None,,undefined,Not Found!
SPHQ,43.31,undefined,None,,undefined,Not Found!
SPHY,26.4,undefined,None,,undefined,Not Found!
SPIB,36.29,undefined,None,,undefined,Not Found!
SPIP,30.64,undefined,None,,undefined,Not Found!
SPLB,30.02,undefined,None,,undefined,Not Found!
SPLG,45.81,undefined,None,,undefined,Not Found!
SPLP,13.9,undefined,-2.577,N/A,undefined, 37.3 
SPLV,57.28,undefined,None,,undefined,Not Found!
SPMB,25.99,undefined,None,,undefined,Not Found!
SPMD,44.98,undefined,None,,undefined,Not Found!
SPMO,51.3877,undefined,None,,undefined,Not Found!
SPMV,34.3925,undefined,None,,undefined,Not Found!
SPOT,254.63,-791.8995576158941,-3.699,138.44,-3.1100010117264034, -156.81 
SPR,48.89,634.5158410596028,-8.38,-60.47,12.97843814807942, -11.7 
SPRE,20.5698,undefined,None,,undefined,Not Found!
SPSB,31.3,undefined,None,,undefined,Not Found!
SPSK,19.933,undefined,None,,undefined,Not Found!
SPSM,41.56,undefined,None,,undefined,Not Found!
SPTI,32.26,undefined,None,,undefined,Not Found!
SPTL,39.41,undefined,None,,undefined,Not Found!
SPTM,48.38,undefined,None,,undefined,Not Found!
SPTS,30.67,undefined,None,,undefined,Not Found!
SPUC,28.0175,undefined,None,,undefined,Not Found!
SPUS,25.8582,undefined,None,,undefined,Not Found!
SPUU,80.858,undefined,None,,undefined,Not Found!
SPVM,45.9975,undefined,None,,undefined,Not Found!
SPVU,39.7994,undefined,None,,undefined,Not Found!
SPXB,88.785,undefined,None,,undefined,Not Found!
SPXC,57.51,63.43867549668875,2.124,12.00,1.103089471338702, 17.21 
SPXE,84.5516,undefined,None,,undefined,Not Found!
SPXL,80.85,undefined,None,,undefined,Not Found!
SPXN,82.3809,undefined,None,,undefined,Not Found!
SPXS,33.04,undefined,None,,undefined,Not Found!
SPXT,67.8267,undefined,None,,undefined,Not Found!
SPXU,24.98,undefined,None,,undefined,Not Found!
SPXV,83.7137,undefined,None,,undefined,Not Found!
SPXX,16.13,undefined,0.913,N/A,undefined,Not Found!
SPXZ,21.31,undefined,None,,undefined,Not Found!
SPY,389.7,undefined,None,,undefined,Not Found!
SPYC,27.997,undefined,None,,undefined,Not Found!
SPYD,38.3,undefined,None,,undefined,Not Found!
SPYG,55.09,undefined,None,,undefined,Not Found!
SPYV,37.56,undefined,None,,undefined,Not Found!
SPYX,96.5,undefined,None,,undefined,Not Found!
SQ,208.47,39.8162119205298,0.44,53.61,0.1909925261214074, 265.2 
SQEW,34.6775,undefined,None,,undefined,Not Found!
SQM,52.59,25.13245033112583,0.625,19.10,0.47789409262456417, 41.86 
SQNS,6.03,-25.272317880794702,-1.96,0.35,-4.191097492669105, -9.6 
SQZ,13.26,undefined,None,36.40,undefined, -6.78 
SR,72.99,38.481059602649005,1.86,5.70,0.5272100233271545, 16.72 
SRC,42.84,10.046423841059603,0.15,37.47,0.23451036043556495, 22.34 
SRE,130.98,273.9772185430464,12.88,6.10,2.091748500099606, 16.04 
SRG,19.29,undefined,-2.87,N/A,undefined, 80.33 
SRI,31.64,-3.7608635761589406,-0.294,0.28,-0.11886420910742543, 34.07 
SRL,8.27,undefined,None,,undefined, 6.71 
SRLN,45.73,undefined,None,,undefined,Not Found!
SRLP,21.06,169.64622516556295,1.11,96.40,8.055376313654461, 10.99 
SRS,10.71,undefined,None,,undefined,Not Found!
SRT,7.7,-19.47218543046358,-0.99,5.00,-2.528855250709556, 39.1 
SRTY,11.46,undefined,None,,undefined,Not Found!
SRV,23.65,undefined,None,N/A,undefined,Not Found!
SRVR,35.27,undefined,None,,undefined,Not Found!
SSD,102.29,83.98609271523179,4.27,5.00,0.8210586833046416, 14.79 
SSG,11.4,undefined,None,,undefined,Not Found!
SSL,14.15,-98.0057748344371,-8.851,-0.90,-6.926203168511456, -2.62 
SSLY,50.9129,undefined,None,,undefined,Not Found!
SSO,98.94,undefined,None,,undefined,Not Found!
SSPY,60.5671,undefined,None,,undefined,Not Found!
SSTK,81.08,87.82807947019869,1.97,22.10,1.0832274231647594, 21.35 
SSUS,30.36,undefined,None,,undefined,Not Found!
SSY,2.36,undefined,0.274,N/A,undefined, 20.38 
ST,58.38,22.122384105960265,1.04,6.10,0.37893772021172084, 17.97 
STAG,33.44,29.80927152317881,1.32,7.00,0.8914255838271177, 14.92 
STAR,17.49,undefined,-0.871,N/A,undefined, -9166.65 
STC,51.78,122.34039735099338,6.22,5.00,2.362695970471097, 5.11 
STE,190.84,135.54986754966887,5.029,10.00,0.7102801695119937, 23.4 
STG,1.15,undefined,-0.391,N/A,undefined, -2 
STIC,10.63,undefined,None,,undefined, -634.34 
STIP,105.83,undefined,None,,undefined,Not Found!
STK,29.91,undefined,None,,undefined,Not Found!
STL,23.57,22.029139072847684,1.12,5.00,0.9346261804347765,Not Found!
STLC,37.102,undefined,None,,undefined,Not Found!
STLG,32.1907,undefined,None,,undefined,Not Found!
STLV,0,undefined,None,,undefined,Not Found!
STM,37.09,100.52980132450332,1.2,49.00,2.7104287226881456, 16.72 
STMB,39.9598,undefined,None,,undefined,Not Found!
STN,42.45,40.33109933774834,1.22,14.19,0.9500847900529644, 14.06 
STNG,19.37,-481.2696688741723,1.67,-206.30,-24.84613675137699, 8.2 
STON,1.99,-2.474635761589404,-0.079,13.00,-1.2435355585876402, 12.41 
STOR,33.43,17.834584105960264,0.839,6.09,0.533490401015862, 20.4 
STOT,49.69,undefined,None,,undefined,Not Found!
STPK,28.44,undefined,None,N/A,undefined, -375.31 
STPZ,54.91,undefined,None,,undefined,Not Found!
STSB,46.0428,undefined,None,,undefined,Not Found!
STT,82.37,218.41250331125832,6.32,15.22,2.65160256539102,Not Found!
STWD,24.82,25.54348609271523,1.158,6.64,1.029149318803998,Not Found!
STXS,6.91,undefined,-0.11,N/A,undefined, -72.34 
STZ,231.16,261.7059536423841,10.365,8.83,1.1321420385983045, 17.48 
SU,21.04,-69.4433642384106,-2.26,12.59,-3.3005401253997433, 13.57 
SUB,107.7,undefined,None,,undefined,Not Found!
SUI,150.1,22.451655629139072,1.34,3.00,0.14957798553723567, 32.83 
SULR,29.1075,undefined,None,,undefined,Not Found!
SUM,27.2,23.602649006622517,1.2,5.00,0.8677444487728867, 10.44 
SUN,31.78,26.037218543046365,1.61,2.60,0.8192957376666571, 11.45 
SUP,6.3,-165.4480132450331,-10.815,2.00,-26.26158940397351, -7.55 
SUPV,1.78,-2.7478145695364233,0.41,-13.10,-1.5437160503013614,Not Found!
SUSA,85.98,undefined,None,,undefined,Not Found!
SUZ,12.97,undefined,-1.443,N/A,undefined, -25.98 
SVAL,30.16,undefined,None,,undefined,Not Found!
SVM,4.87,4.740198675496689,0.241,5.00,0.9733467506153366, 7.63 
SVT,8.81,undefined,0.511,N/A,undefined, 7.52 
SVXY,45.56,undefined,None,,undefined,Not Found!
SWAN,31.93,undefined,None,,undefined,Not Found!
SWCH,15.57,8.730299337748345,0.136,35.56,0.5607128669074082, 23.83 
SWI,16.83,12.821192052980134,0.5,9.10,0.7618058260831928, 18.5 
SWK,195.79,210.44864900662253,7.77,10.09,1.0748692425896242, 17.9 
SWM,47.12,52.31920529801325,2.66,5.00,1.110339671010468, 10.33 
SWN,4.51,130.3674834437086,-5.423,-25.00,28.906315619447586, -2.9 
SWX,68.51,75.39735099337747,4.14,4.00,1.1005305939771926, 8.89 
SWZ,8.8,undefined,1.288,N/A,undefined,Not Found!
SXC,6.35,0.96158940397351,0.04,8.00,0.15143140220055276, 5.91 
SXI,94.43,36.306556291390734,1.347,10.00,0.3844811637338847, 14.29 
SXT,76.59,46.37833112582782,2.588,3.80,0.6055402941092547, 18.84 
SYE,104.078,undefined,None,,undefined,Not Found!
SYF,40.73,38.199139072847686,2.27,3.05,0.9378624864435966,Not Found!
SYG,119.163,undefined,None,,undefined,Not Found!
SYK,235.34,127.8301986754967,4.2,12.39,0.5431724257478402, 33.31 
SYLD,60.1009,undefined,None,,undefined,Not Found!
SYN,0.7,undefined,-0.66,N/A,undefined, -9.53 
SYV,79.2131,undefined,None,,undefined,Not Found!
SYX,39.33,66.17629139072848,1.714,18.00,1.6825906786353542, 18.21 
SYY,79.59,-30.369790728476826,-0.663,22.94,-0.38157797120840337, 48.68 
SZC,39.48,undefined,None,N/A,undefined,Not Found!
SZK,8.6817,undefined,None,,undefined,Not Found!
SZNE,34.7757,undefined,None,,undefined,Not Found!
T,30.08,-11.353311258278147,-0.75,1.89,-0.3774372093842469, 12.02 
TAAG,26.7979,undefined,None,,undefined,Not Found!
TAC,8.96,-77.81111523178808,-0.976,46.22,-8.684276253547775, 11.33 
TACE,24.5511,undefined,None,,undefined,Not Found!
TADS,27.5018,undefined,None,,undefined,Not Found!
TAEQ,26.0984,undefined,None,,undefined,Not Found!
TAGS,22.03,undefined,None,,undefined,Not Found!
TAIL,19.06,undefined,None,,undefined,Not Found!
TAK,19.23,6.978370860927153,0.5275,0.58,0.36288980036022633, 12.15 
TAL,60.72,-6.946754966887418,-0.064,66.00,-0.11440637297245418, 1304.72 
TALO,12.15,undefined,-6.881,N/A,undefined, 23.81 
TAN,85.19,undefined,None,,undefined,Not Found!
TAP,50.1,-72.30190728476822,-4.38,2.83,-1.4431518420113416, 34.21 
TARO,75.82,51.29052317880794,-7.911,-12.95,0.6764774885097328, -7.61 
TAXF,54.588,undefined,None,,undefined,Not Found!
TBF,17.93,undefined,None,,undefined,Not Found!
TBI,20.81,-108.11105960264904,-4.011,10.00,-5.195149428286835, 24.13 
TBJL,22.7193,undefined,None,,undefined,Not Found!
TBT,21.28,undefined,None,,undefined,Not Found!
TBX,25.02,undefined,None,,undefined,Not Found!
TCHP,27.55,undefined,None,,undefined,Not Found!
TCI,21.38,undefined,0.77,N/A,undefined, 13.43 
TCP,29.72,30.675576158940398,3.899,-3.10,1.0321526298432167, 9.07 
TCS,16.21,25.382463576158944,0.732,15.30,1.5658521638592808, 12.61 
TCTL,30.9137,undefined,None,,undefined,Not Found!
TD,65.09,122.53379337748343,5.263,7.48,1.88252870452425,Not Found!
TDC,38.46,46.47682119205299,1.16,19.00,1.2084456888209305, 25.59 
TDF,22.98,undefined,8.887,N/A,undefined,Not Found!
TDG,586.22,229.5410066225166,6.57,15.48,0.39156119992923577, 25.93 
TDOC,176.16,-59.19427814569538,-5.36,-0.92,-0.33602564796602735, -63.33 
TDS,22.09,269.2256556291391,1.939,86.80,12.18767114663373, 4.7 
TDSA,24.282,undefined,None,,undefined,Not Found!
TDSB,24.29,undefined,None,,undefined,Not Found!
TDSC,24.98,undefined,None,,undefined,Not Found!
TDSD,25.4715,undefined,None,,undefined,Not Found!
TDSE,26.04,undefined,None,,undefined,Not Found!
TDTF,27.77,undefined,None,,undefined,Not Found!
TDTT,26.42,undefined,None,,undefined,Not Found!
TDV,55.5449,undefined,None,,undefined,Not Found!
TDVG,29.212,undefined,None,,undefined,Not Found!
TDW,12.61,-95.64973509933778,-4.863,5.00,-7.585228794554939, -5.71 
TDY,398.72,329.5716556291391,10.62,12.80,0.8265741764374476, 24.86 
TEAF,13.81,undefined,None,,undefined,Not Found!
TECB,34.48,undefined,None,,undefined,Not Found!
TECK,18.03,7.069867549668875,-1.294,-12.25,0.3921168912739254, 43.33 
TECL,38.4,undefined,None,,undefined,Not Found!
TECS,8.08,undefined,None,,undefined,Not Found!
TEF,4.76,13.542384105960267,0.286,24.00,2.845038677722745, 4.99 
TEGS,26.6678,undefined,None,,undefined,Not Found!
TEI,7.38,undefined,-1.31,N/A,undefined,Not Found!
TEL,125.9,9.773245033112582,0.344,11.00,0.077627045537034, 36.16 
TEN,10.44,-351.81758940397356,-18.69,4.42,-33.699002816472564, -68.36 
TEO,5.61,37.22370860927152,-0.145,-184.70,6.635242176340734, 5.17 
TEQI,33.007,undefined,None,,undefined,Not Found!
TERM,20.2133,undefined,None,,undefined,Not Found!
TEVA,11.36,-74.85886092715232,-3.644,5.60,-6.589688461897212, -19.79 
TEX,44.81,-46.17598940397351,-0.152,200.01,-1.0304840304390428, 29.46 
TFC,57.49,undefined,None,-9.10,undefined,Not Found!
TFI,51.63,undefined,None,,undefined,Not Found!
TFII,70.95,undefined,None,,undefined, 14.39 
TFIV,23.612,undefined,None,,undefined,Not Found!
TFJL,23.6,undefined,None,,undefined,Not Found!
TFLO,50.29,undefined,None,,undefined,Not Found!
TFLT,23.3,undefined,None,,undefined,Not Found!
TFX,410.28,201.43112582781458,7.09,11.00,0.49096013899730573, 32.96 
TG,15.45,-100.32000000000001,-2.265,21.90,-6.493203883495147, 104.84 
TGB,1.65,undefined,-0.075,N/A,undefined, 8.9 
TGC,3.7,undefined,-2.318,N/A,undefined,Not Found!
TGH,27.91,40.61986754966888,1.36,12.00,1.455387586874557, 11.9 
TGI,18.19,230.44318145695362,-8.681,-26.72,12.66867407679789, -13.27 
TGIF,104.53,undefined,None,,undefined,Not Found!
TGNA,19.18,59.02847682119206,2.19,10.00,3.0776056736805035, 7.85 
TGP,14.82,72.15685298013246,0.728,59.53,4.86888346694551, 10.98 
TGRW,28.6676,undefined,None,,undefined,Not Found!
TGS,4.54,undefined,0.235,N/A,undefined, 6.6 
TGT,192.7,232.12418543046357,8.64,9.94,1.2045884038944659, 11.86 
THC,53.24,93.37251655629142,3.75,8.59,1.753803842154234, 7.84 
THCX,19.64,undefined,None,,undefined,Not Found!
THD,81.26,undefined,None,,undefined,Not Found!
THG,131.04,174.17166887417218,9.413,4.20,1.3291488772449038, 10.86 
THM,1.07,undefined,-0.024,N/A,undefined, -42.79 
THNQ,38.51,undefined,None,,undefined,Not Found!
THO,129.53,336.01576158940395,7.01,24.40,2.594115352346205, 11.52 
THQ,21.21,undefined,None,,undefined,Not Found!
THR,19.14,-0.9258940397350994,-0.031,12.00,-0.048374819212910106, 24.2 
THS,53.44,5.214874172185431,0.246,6.05,0.09758372328191302, 15.59 
THW,14.88,undefined,None,,undefined,Not Found!
THY,25.12,undefined,None,,undefined,Not Found!
TILT,156.783,undefined,None,,undefined,Not Found!
TIMB,11.22,undefined,None,,undefined, 5.71 
TIP,126,undefined,None,,undefined,Not Found!
TIPX,20.93,undefined,None,,undefined,Not Found!
TIPZ,64.5224,undefined,None,,undefined,Not Found!
TISI,9.84,-219.95483443708608,-7.742,11.00,-22.353133581004684, -3.76 
TIXT,27.45,undefined,None,,undefined, 27.49 
TJX,65.08,7.323668874172187,0.07,63.31,0.11253332627799918, 73.2 
TK,3.35,-24.521258278145698,-0.821,12.00,-7.319778590491253, 9.96 
TKAT,39.5,undefined,-0.18,N/A,undefined, -319.28 
TKC,4.75,45.913708609271524,0.745,33.80,9.666043917741373, 3.62 
TKR,80.52,111.64927152317883,3.72,12.10,1.3866029747041584, 12.19 
TLH,141.71,undefined,None,,undefined,Not Found!
TLK,23.67,32.57748344370861,1.3,8.70,1.3763195371233041, 5.51 
TLTD,69.7628,undefined,None,,undefined,Not Found!
TLTE,60.0796,undefined,None,,undefined,Not Found!
TLYS,11.33,-1.194701986754967,-0.04,12.00,-0.10544589468269788, 28.96 
TM,151.07,286.6754437086093,9.988,11.20,1.8976331747442199, 10.69 
TMAT,22.71,undefined,None,,undefined,Not Found!
TMBR,1.83,undefined,None,N/A,undefined, -40.03 
TMDV,45.3593,undefined,None,,undefined,Not Found!
TME,20.36,5.984874172185432,0.38,2.31,0.2939525624845497, 44.33 
TMF,22.81,undefined,None,,undefined,Not Found!
TMFC,34.83,undefined,None,,undefined,Not Found!
TMHC,29.62,75.5984105960265,1.88,19.10,2.5522758472662557, 12.98 
TMO,442.29,293.4526092715232,15.96,4.12,0.6634846125201185, 19.06 
TMP,83.67,125.0066225165563,5.2,8.00,1.4940435343200227,Not Found!
TMQ,2.08,undefined,1.12,N/A,undefined, -24.11 
TMST,10.01,19.70384105960265,-1.38,-18.30,1.968415690269995, 22.85 
TMV,78.86,undefined,None,,undefined,Not Found!
TMX,48.54,undefined,None,12.90,undefined, 27.33 
TNA,85.05,undefined,None,,undefined,Not Found!
TNC,79.13,61.971523178807956,1.81,15.00,0.7831609146822692, 14.92 
