TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ALTMAN Z-SCORE
RTM,Invesco S&P 500 Equal Weight Ma,169.58,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.525960586700261,1.5386484297669398,170.99,111.13,,Not Found!
RTX,Raytheon Technologies Corporati,84.76,undefined,None,24.00,undefined,None, 17.15 ,17.314, 153.77 Bil ,158665965568,"$3,065","$86,117",1.6325115562403698,1.640215716486903,85.16,51.92,0.0093,1.86 
RTAI,Rareview Tax Advantaged Income ,28.7273,,Key Error,,,None,,,,,Not Found!,Not Found!,1.1588261395724082,1.1593384429205325,28.74,24.79,,Not Found!
RUSL,Direxion Daily Russia Bull 2X S,28.57,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,2.166034874905231,2.1815769522365427,28.775,13.19,,Not Found!
RVNU,Xtrackers Municipal Infrastruct,29.445,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0489846811542571,1.0480940505878162,29.42,28.07,,Not Found!
RVLV,"Revolve Group, Inc.",56.6,-9.968568093385215,-0.171,25.55,-0.17612311119055152,32.354618, 40.98 ,57.589, 3.99 Bil ,4792114688,$76.2,$155.2,3.486080315348608,3.3869179600886916,54.99,16.236,0.104499996,19.57 
RVP,"Retractable Technologies, Inc.",12.16,undefined,1.316,N/A,undefined,6.2405634, 6.09 ,7.079, 387.85 Mil ,338688576,$-8.5,$101.1,2.3117870722433462,2.2908935361216733,12.0501,5.26,0.2313,4.99 
RWGV,Direxion Russell 1000 Growth Ov,122.95,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4043564175490295,1.421651874950028,124.4642,87.549,,Not Found!
RVT,,,,Key Error,N/A,,,Not Found!,, 1.95 Bil ,,$62.0,$4.1,,,,,,
RWJ,Invesco Exchange-Traded Fund Tr,116.0066,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,2.0234885749171463,2.03122274550846,116.45,57.33,,Not Found!
RWK,Invesco Exchange-Traded Fund Tr,90.4,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.7546583850931676,1.7593167701863353,90.64,51.52,,Not Found!
RVI,Retail Value Inc.,24.5,undefined,-3.846,N/A,undefined,0.8290682, -8.67 ,10.721, 656.58 Mil ,858292928,$79.1,$427.7,2.197309417040359,2.192825112107623,24.45,11.15,0.019199999,0.35 
RWM,ProShares Short Russell2000,21.64,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0504854368932037,1.0184466019417475,20.98,20.6,,Not Found!
RWL,Invesco Exchange-Traded Fund Tr,74.92,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4463320463320464,1.4503861003861003,75.13,51.8,,Not Found!
RWO,SPDR DJ Wilshire Global Real Es,53.26,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4123574648634314,1.4200477326968972,53.55,37.71,,Not Found!
RWR,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
RWVG,Direxion Russell 1000 Value Ove,58.065,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4329960513326752,1.4417077986179663,58.418,40.52,,Not Found!
RWT,"Redwood Trust, Inc.",12.4,250.94367626459146,3.833,29.74,20.23739324714447,1.1583155,Not Found!,None, 11.43 Bil ,10125758464,"$-3,213.2","$10,701.2",1.823529411764706,1.822058823529412,12.39,6.8,0.039300002,
RWX,SPDR DJ Wilshire Intl Real Esta,37.41,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3209745762711862,1.3340395480225988,37.78,28.32,,Not Found!
RXD,ProShares UltraShort Health Car,12.9326,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.024770206022187,1.0142630744849446,12.8,12.62,,Not Found!
RXI,iShares Global Consumer Discret,166.0476,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.281132628655196,1.288326518015585,166.98,129.61,,Not Found!
RY$T,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
RXN,Rexnord Corporation,60.92,59.372435797665375,1.451,15.40,0.9745967793444743,4.9718738, 20.76 ,17.79, 8.31 Bil ,6767331840,$260,"$2,015",2.1679715302491105,2.1658362989323843,60.86,28.1,0.0145000005,3.43 
RXL,ProShares Ultra Health Care,105.65,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.7813184960377677,1.7774405665149215,105.42,59.31,,Not Found!
RYAN,,,,Key Error,,,, 205 ,, 9.73 Bil ,,$0.0,"$4,149.8",,,,,,
RYE,Invesco S&P 500 Equal Weight En,39.6318,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.9668387096774194,1.9910669975186104,40.12,20.15,,Not Found!
RY,Royal Bank Of Canada,104.41,204.74593618677048,7.994,6.46,1.9609801377911167,1.7435548,Not Found!,None, 6.57 Bil ,-147415056384,"$37,370","$1,274,725",1.5404249041015048,1.5331956329300678,103.92,67.78,None,
RYAM,Rayonier Advanced Materials Inc,6.66,12.504902723735409,-0.044,-174.50,1.8776130215818931,0.67677164, 5.06 ,5.231, 1.31 Bil ,1417551360,$195,"$1,861",2.273037542662116,2.2866894197952217,6.7,2.93,0.0547,1.49 
RYB,"RYB Education, Inc.",2.77,-39.60592373540857,-0.443,43.72,-14.298167413504897,1.3081937, -7.31 ,-18.507, 86.94 Mil ,105462200,$0.0,$246.5,1.253393665158371,1.3212669683257918,2.92,2.21,None,-0.12 
RYI,Ryerson Holding Corporation,22.73,-22.519319844357984,-1.493,0.31,-0.9907311854095021,5.316111, 7.5 ,8.544, 1.66 Bil ,1684869888,$23,"$1,940",4.337786259541985,4.337786259541985,22.73,5.24,0.0352,2.88 
RYF,Invesco S&P 500 Equal Weight Fi,62.53,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.7359800111049415,1.7398667406996111,62.67,36.02,,Not Found!
RYH,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
RYLD,Global X Russell 2000 Covered C,25.03,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2673417721518987,1.269873417721519,25.08,19.75,,Not Found!
RYN,Rayonier Inc. REIT,35.2,3.744280155642024,0.162,5.00,0.10637159533073931,3.2821865, 20.23 ,24.659, 6.35 Bil ,6715859968,$164.6,"$1,961.8",1.405189620758483,1.4023952095808383,35.13,25.05,0.036,2.11 
RYJ,Invesco Raymond James SB-1 Equi,59.4619,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5574096385542169,1.591372446306967,60.7586,38.18,,Not Found!
RYT,Invesco S&P 500 Equal Weight Te,301.39,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5065733566608346,1.5094536365908522,301.9662,200.05,,Not Found!
RYU,Invesco S&P 500 Equal Weight Ut,110.3447,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2263247388308514,1.2263836408090685,110.35,89.98,,Not Found!
RZB,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
RZV,Invesco S&P Smallcap 600 Pure V,91.64,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.8652554447384488,1.8776714838184407,92.25,49.13,,Not Found!
RZG,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
RZA,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
S,"SentinelOne, Inc.",61.01,undefined,None,-23.46,undefined,None, -269.68 ,-16.797, 16.32 Bil ,2451215104,$0.00,$865.84,1.527541311967952,1.5610916374561845,62.35,39.94,None,10.76 
SAA,ProShares Ultra SmallCap600,29.9502,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,2.536003386960203,2.5914479254868756,30.605,11.81,,Not Found!
SA,"Seabridge Gold, Inc.",17.19,undefined,-0.187,N/A,undefined,2.1510437, 193.6 ,-75.992, 1.31 Bil ,1256153856,$-136.16,$35.83,1.1176853055916776,1.12167100130039,17.2513,15.38,0.044099998,N/A 
SACC,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SAF,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SACH,Sachem Capital Corp.,4.77,undefined,0.404,N/A,undefined,1.2665608,Not Found!,None, 217.40 Mil ,245313008,$10.93,$150.03,1.4154302670623145,1.4065281899109792,4.74,3.37,0.0037,
SAFE,Safehold Inc.,87.03,88.06540077821013,1.133,36.90,1.0118970559371496,3.3871455, 46.47 ,46.334, 6.64 Bil ,6618429952,$18.0,"$2,019.9",1.6717249327698809,1.674414137533615,87.17,52.06,0.066,2.38 
SAH,"Sonic Automotive, Inc.",49.79,undefined,4.73,,undefined,2.5403328, 7.36 ,9.539, 4.02 Bil ,4139202304,$-152,"$2,710",1.4622613803230544,1.4555066079295156,49.56,34.05,0.1893,4.38 
SAIL,SailPoint Technologies Holdings,46.56,-8.12715953307393,-0.202,15.00,-0.17455239546980092,11.303439, -338.84 ,300.99, 4.53 Bil ,4846849024,$6.5,$657.3,1.2982739871176423,1.29883166494716,46.58,35.863,0.0987,4.30 
SAK,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SAND,Sandstorm Gold Ltd.,6.18,undefined,0.15,N/A,undefined,1.9737666, 13.73 ,20.49, 1.18 Bil ,1511801856,$-42.7,$20.2,1.0369127516778522,1.0302013422818792,6.14,5.96,None,36.91 
SAIC,SCIENCE APPLICATIONS INTERNATIO,84.62,102.0190505836576,4.318,5.30,1.2056139279562468,3.116587, 11.53 ,11.8, 7.34 Bil ,7610690048,$530,"$4,225",1.1681391496410825,1.1622032026504694,84.19,72.44,0.0139,2.36 
SAM,"Boston Beer Company, Inc. (The)",586.19,1310.9251797665372,19.292,31.19,2.2363485896493236,6.8945975, 19.31 ,31.894, 7.15 Bil ,12150266880,$17,$477,1.010620140337569,1.0,580.03,580.03,0.1374,11.61 
SAN,"Banco Santander, S.A. Sponsored",3.73,5.635732295719846,-0.661,-13.48,1.5109201865200659,0.7913518,Not Found!,None, 148.44 Bil ,32781099008,$0,"$1,774,567",2.095505617977528,2.0842696629213484,3.71,1.78,None,
SAR,,,,Key Error,,,,Not Found!,, 674.44 Mil ,,$-130.94,$388.33,,,,,,
SB,"Safe Bulkers, Inc",3.92,19.530350194552533,0.507,14.00,4.982232192487891,0.90321195, 10.5 ,5.93, 860.19 Mil ,860590080,$0.0,$523.2,4.780487804878049,4.7926829268292686,3.93,0.82,0.0257,1.35 
SBBA,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SBB,ProShares Short SmallCap600,17.5586,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0451547619047619,1.0125,17.01,16.8,,Not Found!
SAP,SAP  SE,147.13,144.2780544747082,5.49,6.85,0.9806161522103459,5.229439, 14.91 ,22.636, 182.55 Bil ,167825604608,"$7,817","$34,907",1.406058868501529,1.4089258409785934,147.43,104.64,None,4.65 
SB$D,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SB$C,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SBEV,"Splash Beverage Group, Inc.",2.85,undefined,-1.539,,undefined,6.1737094, -2.61 ,-2.844, 68.32 Mil ,73967992,$-27.53,$9.84,1.3902439024390245,1.2467317073170734,2.5558,2.05,0.015700001,-2.88 
SBI,Western Asset Intermediate Muni,9.72,undefined,0.292,,undefined,0.9494535,Not Found!,None, 139.07 Mil ,184351088,$2.52,$50.23,1.1289198606271778,1.1277584204413476,9.71,8.61,None,
SBH,"Sally Beauty Holdings, Inc. (Na",18.67,67.97845914396888,1.034,29.90,3.6410529803946905,21.513083, 7.18 ,9.696, 3.81 Bil ,4210199296,$304,"$2,556",2.2548309178743966,2.2222222222222223,18.4,8.28,0.2851,2.83 
SAVE,"Spirit Airlines, Inc.",24.48,384.8602957198444,-5.578,-48.80,15.721417308817172,1.1617366, -17.48 ,-7.501, 5.56 Bil ,6306930688,$34,"$6,491",1.6254980079681274,1.6254980079681274,24.48,15.06,0.0995,0.56 
SBII,Sandbridge X2 Corp.,9.63,undefined,None,,undefined,None, -842.1 ,None, 288.00 Mil ,None,$,$21.50,1.003125,1.0020833333333332,9.62,9.6,None,
SBM,Short Basic Materials,10.1963,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0555175983436853,1.0377329192546583,10.0245,9.66,,Not Found!
SBIO,ALPS Medical Breakthroughs ETF,45.29,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2174731182795697,1.2227473118279568,45.4862,37.2,,Not Found!
SBR,Sabine Royalty Trust,38.14,undefined,2.185,N/A,undefined,109.29378, 16.04 ,None, 556.65 Mil ,564875392,$0.00,$1.68,1.439245283018868,1.4437735849056603,38.26,26.5,0.0013,222.48 
SBOW,"SilverBow Resorces, Inc.",17.76,-532.0344747081712,-23.019,5.00,-29.95689609843306,1.8677201, 6.53 ,7.633, 633.01 Mil ,702888640,$72.0,$521.7,4.673684210526316,4.7105263157894735,17.9,3.8,0.0224,0.30 
SBSW,D/B/A Sibanye-Stillwater Limite,15.41,undefined,None,53.60,undefined,None, 4.45 ,0.261, 11.04 Bil ,12633467904,"$1,088","$4,259",1.5019493177387915,1.5282651072124755,15.68,10.26,None,3.99 
SC,Santander Consumer USA Holdings,41.57,204.02680155642028,5.332,13.85,4.908029866644703,2.0478318,Not Found!,None, 50.64 Bil ,50655477760,"$-1,498","$41,016",2.5932626325639423,2.592638802245789,41.56,16.03,0.0361,
SBUG,iPath Silver ETN,32.4749,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0482537120723046,1.0616526791478373,32.89,30.98,,Not Found!
SBS,Companhia de saneamento Basico ,6.89,20.654113618677048,0.628,10.71,2.9976942842782366,0.20924431, 6.57 ,2.864, 7.39 Bil ,18678335488,$862,"$4,901",1.1961805555555556,1.1970486111111112,6.895,5.76,None,1.26 
SCC,ProShares UltraShort Consumer S,9.2751,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0421460674157303,1.039505617977528,9.2516,8.9,,Not Found!
SCD,LMP Capital and Income Fund Inc,14.39,undefined,-1.244,N/A,undefined,1.1123818,Not Found!,None, 319.38 Mil ,311359488,$18.29,$58.43,1.4850361197110424,1.4829721362229102,14.37,9.69,None,
SCCO,Southern Copper Corporation,61.2,74.42721556420234,2.741,7.36,1.21613097327128,6.4721594, 9.17 ,11.495, 53.25 Bil ,54600871936,"$2,903","$9,723",1.4147018030513177,1.4248728617660658,61.64,43.26,0.0688,5.37 
SCCB,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SCDL,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
SCE$H,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SCE$J,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SCCC,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SCE$L,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SCE$G,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SCE$K,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SCHA,Schwab U.S. Small-Cap ETF,101.55,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5637511549122267,1.5678318447797968,101.815,64.94,,Not Found!
SCHB,Schwab U.S. Broad Market ETF,107.8,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4204770061931742,1.4231123995256292,108,75.89,,Not Found!
SCHC,Schwab International Small-Cap ,42.56,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.36192,1.3616,42.55,31.25,,Not Found!
SCHE,Schwab Emerging Markets Equity ,30.65,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1907536907536909,1.1961926961926963,30.79,25.74,,Not Found!
SCHD,Schwab US Dividend Equity ETF,77.1,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4563656970154892,1.4584435209671325,77.21,52.94,,Not Found!
SCHF,Schwab International Equity ETF,39.68,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.319148936170213,1.319148936170213,39.68,30.08,,Not Found!
SCHH,Schwab U.S. REIT ETF,47.58,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4093601895734598,1.4132109004739337,47.71,33.76,,Not Found!
SCHG,Schwab U.S. Large-Cap Growth ET,153.88,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4234967622571693,1.4246068455134135,154,108.1,,Not Found!
SCHJ,Schwab 1-5 Year Corporate Bond ,51.12,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0061011611887423,1.0057055697697304,51.0999,50.81,,Not Found!
SCHI,Schwab 5-10 Year Corporate Bond,52.62,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0299471520845564,1.0291642200039146,52.58,51.09,,Not Found!
SCHM,Schwab U.S. Mid Cap ETF,79.03,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4959303426083665,1.4980124929017604,79.14,52.83,,Not Found!
SCHO,Schwab Short-Term U.S. Treasury,51.24,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.001759530791789,1.0013685239491692,51.22,51.15,,Not Found!
SCHK,Schwab 1000 Index ETF,44.3,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.409033078880407,1.412213740458015,44.4,31.44,,Not Found!
SCHY,Schwab International Dividend E,25.965,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.048201525977958,1.0486052238504704,25.975,24.771,,Not Found!
SCHR,Schwab Intermediate-Term U.S. T,57.12,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.014745070172322,1.0138568129330254,57.07,56.29,,Not Found!
SCHX,Schwab U.S. Large-Cap ETF,108.22,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.408931128759276,1.4097122770472594,108.28,76.81,,Not Found!
SCHV,Schwab U.S. Large-Cap Value ETF,70.32,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4005178251344352,1.4027086237801236,70.43,50.21,,Not Found!
SCHP,Schwab U.S. TIPs ETF,63.15,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0470900348200962,1.0469242248383352,63.14,60.31,,Not Found!
SCHZ,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
SCHW,Charles Schwab Corporation (The,73.65,117.667813229572,2.318,21.15,1.597662094087875,3.1733544,Not Found!,None, 145.01 Bil ,88684634112,"$7,120","$517,082",2.1796389464338564,2.1821544835750224,73.735,33.79,0.0098,
SCHQ,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
SCJ,iShares MSCI Japan Sm Cap,80.0151,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1614907824067353,1.1718275511685294,80.7272,68.89,,Not Found!
SCI,Service Corporation Internation,62.16,81.13185680933853,3.758,4.11,1.3052100516302854,5.7170224, 10.27 ,9.344, 13.90 Bil ,12164145152,$709,"$13,426",1.589769820971867,1.5887468030690537,62.12,39.1,0.0358,1.02 
SCL,Stepan Company,115.09,132.75656031128406,6.011,4.40,1.1535021314734908,2.6318154, 9.54 ,10.645, 2.80 Bil ,2821621504,$55,$837,1.086164590411476,1.0914496036240091,115.65,105.96,0.0184,4.39 
SCM,Stellus Capital Investment Corp,13.21,undefined,3.545,N/A,undefined,0.94925886,,None,,683027136,$-105.65,$529.90,1.6721518987341772,1.6721518987341772,13.21,7.9,0.0056,
SCS,Steelcase Inc.,13.96,6.968093385214009,0.22,10.00,0.49914709063137597,1.7119273, 13.05 ,11.874, 1.98 Bil ,1999516160,$44,"$1,359",1.474128827877508,1.4772967265047519,13.99,9.47,0.012999999,2.83 
SCU,"Sculptor Capital Management, In",27.97,8.27884824902724,1.57,-5.42,0.29599028419832824,None,Not Found!,3.862, 1.74 Bil ,1295757568,$353.7,$793.6,2.720817120622568,2.717898832684825,27.94,10.28,0.0427,3.02 
SCX,L.S. Starrett Company (The),7.5,undefined,-1.918,N/A,undefined,0.94264835, -11.42 ,-70.016, 72.51 Mil ,84088840,$-1.5,$119.9,2.9880478087649407,2.9521912350597614,7.41,2.51,0.0023,2.25 
SCVX,,,,Key Error,,,, -57.4 ,, 284.71 Mil ,,$-0.48,$29.81,,,,,,N/A 
SD,"SandRidge Energy, Inc.",9.33,-179.60988326848252,-7.771,5.00,-19.250791347104236,2.6789708, 10.7 ,3.06, 282.18 Mil ,163837296,$49.5,$116.9,6.0271317829457365,6.049741602067184,9.365,1.548,0.0197,-2.11 
SDEF,Sound Enhanced Fixed Income ETF,20.885,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,2.9006944444444445,2.909722222222222,20.95,7.2,,Not Found!
SDCI,USCF SummerHaven Dynamic Commod,20.3002,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3990489317711923,1.409379738111647,20.4501,14.51,,Not Found!
SDEI,Sound Equity Income ETF,25.3779,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,7.0298891966759,7.049445983379502,25.4485,3.61,,Not Found!
SDD,ProShares UltraShort SmallCap60,24.9,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0821382007822684,1.0186831812255541,23.4399,23.01,,Not Found!
SDEM,Global X MSCI SuperDividend Eme,11.86,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2444910807974816,1.2507869884575027,11.92,9.53,,Not Found!
SDGA,Impact Shares Sustainable Devel,28.1981,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3207540983606556,1.3278548009367679,28.3497,21.35,,Not Found!
SDIV,Global X SuperDividend ETF,13.35,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2799616490891659,1.2790028763183126,13.34,10.43,,Not Found!
SDHY,,,,Key Error,,,,Not Found!,, 469.04 Mil ,,$,$0.00,,,,,,
SDOG,ALPS Sector Dividend Dogs ETF,52.55,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4413055403181567,1.450082281952825,52.87,36.46,,Not Found!
SDPI,"Superior Drilling Products, Inc",0.712501,undefined,-0.185,N/A,undefined,5.5468745, -106.65 ,-12.157, 23.04 Mil ,27937782,$-1.28,$9.97,2.226565625,2.21875,0.71,0.32,0.023,-2.74 
SDOW,UltraPro Short Dow30,30.31,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.030952380952381,1.007482993197279,29.62,29.4,,Not Found!
SDY,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
SDS,ProShares UltraShort S&P500,8.28,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.019704433497537,1.0,8.12,8.12,,Not Found!
SEAS,"SeaWorld Entertainment, Inc.",52.4,-36.53308015564203,-0.534,31.46,-0.6971961861763747,None, 26.91 ,26.433, 5.72 Bil ,5842857472,$95.2,"$2,808.0",3.2770481550969355,3.0944340212632895,49.48,15.99,0.0792,1.21 
SDP,ProShares UltraShort Utilities,14.4301,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0373903666427031,1.0301941049604602,14.33,13.91,,Not Found!
SEAH,Sports Entertainment Acquisitio,9.93,undefined,None,,undefined,None,Not Found!,None, 562.05 Mil ,567880704,$,$0.07,1.035453597497393,1.035453597497393,9.93,9.59,0.0057,N/A 
SE,Sea Limited,321.77,undefined,-3.567,,undefined,48.501286, -115.78 ,-150.887, 162.89 Bil ,169209905152,$932,"$7,924",2.37854819633353,2.343472797161443,317.025,135.28,None,12.44 
SEB,Seaboard Corporation,4056.19,undefined,486.755,N/A,undefined,1.1792461, 5.73 ,10.035, 4.80 Bil ,4415368192,$-151,"$2,887",1.5455096208801677,1.5408649266526957,4044,2624.5,0.007900001,3.82 
SEF,ProShares Short Financials,12.275,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0118287103820631,1.0,12.1315,12.1315,,Not Found!
SECT,Northern Lights Fund Trust IV M,42,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4256619144602851,1.4319416157501696,42.185,29.46,,Not Found!
SEIX,Virtus Seix Senior Loan ETF,25.05,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0402823920265782,1.0406976744186047,25.06,24.08,,Not Found!
SEE,,,,Key Error,9.60,,, 12.58 ,, 12.69 Bil ,,$529,"$5,913",,,,,,2.92 
SEM,Select Medical Holdings Corpora,33.47,undefined,2.367,,undefined,4.0604777, 7.9 ,13.946, 8.36 Bil ,10048414720,$553,"$6,506",1.8349780701754388,1.836074561403509,33.49,18.24,0.0551,1.73 
SENT,AdvisorShares Alpha DNA Equity ,27.7162,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.123933495539335,1.129764801297648,27.86,24.66,,Not Found!
