TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT
MSB,Mesabi Trust,37.6,undefined,1.41,N/A,undefined,25.47,None, 484.73 Mil ,454425312,$18.07 ,$4.96 ,3.269565217,11.5,0.0055
MSC,Studio City International Holdi,12.197,undefined,-4.412,N/A,undefined,-16.38,-21.61, 2.30 Bil ,2574989056,($119.29),"$1,776.17 ",1.042478632,11.7,None
MSCI,MSCI Inc,487.61,271.625476,7.747,14.37,0.557054769,44.34,42.652, 42.27 Bil ,42420350976,$760 ,"$4,642 ",1.704632057,286.05,0.0128
MSD,Morgan Stanley Emerging Markets,9.07,undefined,0.447,,undefined,Not Found!,None, 185.72 Mil ,187768688,$0.00 ,$6.39 ,1.227334235,7.39,None
MSGE,Madison Square Garden Entertain,92.74,undefined,None,N/A,undefined,-11.18,-5.26, 1.63 Bil ,1653923456,($476.50),"$1,426.50 ",1.580705642,58.67,0.0322
MSGS,Madison Square Garden Sports Co,184.54,undefined,None,16.9,undefined,-39.9,-61.24, 5.47 Bil ,5443180544,($270.52),"$1,557.25 ",1.31677905,140.145,0.0357
MSI,"Motorola Solutions, Inc.",189.75,120.150662,5.45,5.88,0.63320507,20.05,18.903, 36.41 Bil ,36539117568,"$1,396 ","$11,417 ",1.525812158,124.36,0.014099999
MSGN,MSG Networks Inc.,16.41,72.05820209,3.072,6.8,4.391115301,5.76,5.851, 1.72 Bil ,1736840832,$237.70 ,"$1,389.60 ",1.914819137,8.57,0.22469999
MSM,"MSC Industrial Direct Company, ",91.86,81.9330899,3.336,7.52,0.891934355,14.57,13.679, 5.60 Bil ,5867795968,$373 ,"$1,156 ",1.635683761,56.16,0.060300004
MSN,Emerson Radio Corporation,1.16,undefined,-0.213,N/A,undefined,0.56,-0.281,"-1,867,000.00",1230902,($4.15),$3.72 ,1.841269841,0.63,0.0322
MSP,Datto Holding Corp.,25.37,undefined,None,83,undefined,59.07,34.767, 3.82 Bil ,3959323648,$60.40 ,$104.80 ,1.137668161,22.3,0.0851
MT,Arcelor Mittal NY Registry Shar,30.7,-276.709561,-0.643,272.2,-9.013340748,9.12,7.979, 41.24 Bil ,41857548288,"$1,643 ","$41,815 ",4.050131926,7.58,None
MTA,Metalla Royalty & Streaming Ltd,9.54,undefined,None,-5.6,undefined,-118.38,-75.874, 403.10 Mil ,394099456,($6.34),$4.66 ,2.082969432,4.58,None
MTB,M&T Bank Corporation,156.78,412.3238467,11.348,15.2,2.629951822,Not Found!,None, 537.07 Mil ,-8376113664,$617 ,"$126,414 ",1.842519685,85.09,0.035
MTD,"Mettler-Toledo International, I",1322.86,851.626899,24.91,13.8,0.643777043,36.25,37.819, 32.12 Bil ,32307357696,$632 ,"$2,532 ",2.000332668,661.32,0.0189
MTDR,Matador Resources Company,24.89,-148.0943415,-5.111,10.4,-5.949953454,-31.17,9.389, 5.01 Bil ,4948044800,($302.90),"$2,174.30 ",9.252788104,2.69,0.1681
MTG,MGIC Investment Corporation,15.23,37.21122927,1.289,10.33,2.443284916,9.15,8.595, 6.19 Bil ,6045625344,$729 ,"$2,656 ",2.879017013,5.29,0.0942
MTH,Meritage Homes Corporation,95.01,327.1637631,11,10.9,3.443466615,6.94,6.654, 3.93 Bil ,3892253440,$510 ,"$1,517 ",2.568532036,36.99,0.053600002
MTL,Mechel PAO,2.09,-3.468671777,0.052,-52.01,-1.659651568,423.45,9.122, 5.13 Bil ,3.43809E+11,$534 ,"$6,843 ",1.620155039,1.29,None
MTN,"Vail Resorts, Inc.",326.33,-22.35192334,-0.179,72.95,-0.068494847,42.64,40.667, 15.12 Bil ,15201414144,$198 ,"$4,479 ",2.250396524,145.01,0.0318
MTNB,"Matinas Biopharma Holdings, Inc",0.93,undefined,-0.118,N/A,undefined,-6.22,-5.805, 145.87 Mil ,138845792,($17.38),$7.24 ,1.897959184,0.49,0.078200005
MTOR,"Meritor, Inc.",28.71,358.3031916,3.237,63.7,12.4800833,6.19,14.608, 3.07 Bil ,3038487296,$249 ,"$2,365 ",2.040511727,14.07,0.0635
MTR,Mesa Royalty Trust,4.4,undefined,0.304,N/A,undefined,9.86,None, 7.52 Mil ,7123311,$0.00 ,$0.00 ,1.282798834,3.43,0.0026
MTRN,Materion Corporation,67.27,23.57142857,0.75,12,0.350400306,26.89,17.113, 1.47 Bil ,1467341568,$34 ,$402 ,1.767008143,38.07,0.0214
MTT,Western Asset Municipal Defined,21.19,undefined,None,,undefined,Not Found!,None, 258.49 Mil ,None,$0.00 ,$0.82 ,1.164925783,18.19,None
MTW,"Manitowoc Company, Inc. (The)",23.18,10.19599582,-0.551,-20.57,0.43986177,15.99,12.612, 1.03 Bil ,1027872128,($61),$960 ,3.201657459,7.24,0.036
MTX,Minerals Technologies Inc.,78.31,71.05417422,3.287,5.6,0.907344837,11.96,11.041, 3.23 Bil ,3344226304,$174 ,"$1,711 ",2.285088999,34.27,0.0156
MTZ,"MasTec, Inc.",103.1,90.38366551,4.38,4.96,0.876660189,11.17,11.523, 8.74 Bil ,8422388736,$724 ,"$3,222 ",3.534453205,29.17,0.1005
MUA,"Blackrock MuniAssets Fund, Inc",15.38,undefined,0.186,,undefined,Not Found!,None, 556.60 Mil ,628624192,$24.55 ,$74.11 ,1.260655738,12.2,0.0012
MUC,Blackrock MuniHoldings Californ,15.02,undefined,0.738,N/A,undefined,Not Found!,None, 616.98 Mil ,1031134208,$33.10 ,$419.64 ,1.2016,12.5,0.0018
MUE,Blackrock MuniHoldings Quality ,13.56,undefined,0.734,N/A,undefined,Not Found!,None, 304.90 Mil ,495976672,$9.23 ,$196.58 ,1.2,11.3,0.0001
MUFG,"Mitsubishi UFJ Financial Group,",5.38,9.661602787,0.23,18.9,1.795836949,Not Found!,None,"-321,035,310,000.00",-5.02044E+13,"($16,605)","$3,094,131 ",1.473972603,3.65,None
MUI,Blackrock Muni Intermediate Dur,15.25,undefined,0.418,N/A,undefined,Not Found!,None, 584.73 Mil ,965930496,$21.07 ,$388.05 ,1.205533597,12.65,0.0004
MUJ,Blackrock MuniHoldings New Jers,15.22,undefined,0.669,N/A,undefined,Not Found!,None, 458.19 Mil ,757899648,$8.03 ,$311.85 ,1.252674897,12.15,0.0006
MUSA,Murphy USA Inc.,142.72,260.6885017,13.08,4.5,1.826573022,6.5,6.645, 4.68 Bil ,4802540032,$333 ,"$1,902 ",1.461696026,97.64,0.079
MUR,Murphy Oil Corporation,16.88,-217.886099,-7.484,10.49,-12.90794425,-17.44,6.644, 6.54 Bil ,6398861824,($71),"$6,227 ",2.617054264,6.45,0.10609999
MUX,McEwen Mining Inc.,1.14,undefined,-0.38,N/A,undefined,-4.65,-13.603, 574.66 Mil ,556286656,($41.20),$134.60 ,1.5,0.76,0.1337
MVF,"Blackrock MuniVest Fund, Inc.",9.35,undefined,0.181,N/A,undefined,Not Found!,None, 607.94 Mil ,950304064,$29.11 ,$344.45 ,1.215864759,7.69,0.0003
MVO,MV Oil Trust,5.07,11.64390244,0.49,7,2.2966277,10.4,None, 58.61 Mil ,59640428,$0.00 ,$0.00 ,2.253333333,2.25,0.0021
MVT,"Blackrock MuniVest Fund II, Inc",15.47,undefined,0.323,N/A,undefined,Not Found!,None, 329.49 Mil ,526280864,$5.50 ,$203.29 ,1.255681818,12.32,0.0003
MWA,MUELLER WATER PRODUCTS,14.69,14.09609756,0.497,10,0.959570971,13.84,13.141, 2.57 Bil ,2582223360,$118.70 ,$742.30 ,2.006830601,7.32,0.025799999
MX,Magnachip Semiconductor Corpora,25.46,537.5918467,7.541,38,21.11515502,21.61,22.597, 983.64 Mil ,988877248,($29.40),$226.10 ,2.688489968,9.47,0.0779
MXC,Mexco Energy Corporation,7.27,undefined,-0.13,N/A,undefined,23.93,24.534, 16.65 Mil ,16047384,($0.93),$1.96 ,3.635,2,0.025799999
MXF,"Mexico Fund, Inc. (The)",14.81,undefined,-2.271,,undefined,Not Found!,None, 223.88 Mil ,224028000,$0.00 ,$0.27 ,1.83065513,8.09,0.0015
MXE,"Mexico Equity and Income Fund, ",11.1095,undefined,-1.826,,undefined,Not Found!,None, 19.92 Mil ,19882644,$0.00 ,$0.51 ,1.735859375,6.4,None
MYC,Blackrock MuniYield California ,15,undefined,0.989,N/A,undefined,Not Found!,None, 321.79 Mil ,531291168,$29.56 ,$213.70 ,1.198083067,12.52,0.0001
MXL,"MaxLinear, Inc.",39.37,-71.94229965,-1.35,26.26,-1.827338066,-123.71,140.374, 3.14 Bil ,3178482432,$58.30 ,$631.30 ,2.884249084,13.65,0.0539
MYD,"Blackrock MuniYield Fund, Inc.",14.72,undefined,0.299,N/A,undefined,Not Found!,None, 689.23 Mil ,1089918592,$19.57 ,$407.77 ,1.218543046,12.08,0.0004
MYE,"Myers Industries, Inc.",21.96,44.56724739,1.02,20,2.029473925,11.65,13.655, 864.23 Mil ,848773568,$33.10 ,$210.90 ,2.361290323,9.3,0.0272
MYI,Blackrock MuniYield Quality Fun,14.36,undefined,0.687,N/A,undefined,Not Found!,None, 977.74 Mil ,1572475136,$47.72 ,$608.49 ,1.211814346,11.85,0.0005
MYJ,Blackrock MuniYield New Jersey ,15.23,undefined,0.663,N/A,undefined,Not Found!,None, 369.07 Mil ,614789824,$9.79 ,$255.42 ,1.2184,12.5,0.0004
MYN,Blackrock MuniYield New York Qu,13.72,undefined,0.477,N/A,undefined,Not Found!,None, 542.69 Mil ,900356864,$13.11 ,$361.93 ,1.190972222,11.52,0.0005
MYO,Myomo Inc.,10.43,-45.22988432,-3.674,-0.47,-4.336518152,-4.48,-4.44, 47.94 Mil ,46161512,($9.08),$3.14 ,3.049707602,3.42,0.0423
MYOV,Myovant Sciences Ltd.,20.99,undefined,-2.665,N/A,undefined,-6.37,-6.045, 1.46 Bil ,1485132928,$443.03 ,"$1,044.87 ",2.680715198,7.83,0.091800004
NAC,Nuveen California Quality Munic,15.1,undefined,0.377,N/A,undefined,Not Found!,None, 2.21 Bil ,3502173952,$88.83 ,"$1,315.16 ",1.149162861,13.14,0.0001
NAD,Nuveen Quality Municipal Income,15.39,undefined,0.486,N/A,undefined,Not Found!,None, 3.25 Bil ,5214261248,$143.30 ,"$1,964.10 ",1.208006279,12.74,0.0004
NAK,"Northern Dynasty Minerals, Ltd.",0.598,undefined,-0.109,N/A,undefined,-5.12,-4.26, 266.86 Mil ,265138544,($43.45),$13.45 ,1.929032258,0.31,0.0551
NAN,Nuveen New York Quality Municip,14.48,undefined,0.152,N/A,undefined,Not Found!,None, 446.95 Mil ,705332288,$17.95 ,$263.26 ,1.176279448,12.31,0
NAT,Nordic American Tankers Limited,3.18,7.036933798,0.34,5,2.212872263,9.85,5.229, 803.18 Mil ,779426944,$92.90 ,$375.20 ,1.156363636,2.75,0.0467
NAV,Navistar International Corporat,44.27,-81.29728223,-3.928,5,-1.836396707,417.54,401.543, 8.35 Bil ,8432412160,($32),"$9,943 ",2.590403745,17.09,0.21260001
NAVB,"Navidea Biopharmaceuticals, Inc",1.63,undefined,-0.476,N/A,undefined,-3.42,-3.315, 36.52 Mil ,35279164,($8.59),$5.71 ,2.587301587,0.63,0.0108
NAZ,Nuveen Arizona Quality Municipa,15.4,undefined,0.424,,undefined,Not Found!,None, 178.05 Mil ,275911968,$5.56 ,$98.84 ,1.282264779,12.01,0.0011
NBA,New Beginnings Acquisition Corp,10.02,undefined,None,,undefined,Not Found!,None, 149.20 Mil ,149403936,$,$0.03 ,1.037267081,9.66,0.0014
NBB,Nuveen Taxable Municipal Income,22.74,undefined,None,N/A,undefined,Not Found!,None, 629.96 Mil ,None,($27.99),$257.60 ,1.212153518,18.76,0.0018
NBH,36814,16.68,undefined,0.172,N/A,undefined,Not Found!,None, 312.34 Mil ,483200896,$0.00 ,$55.44 ,1.308235294,12.75,0.0026
NBHC,National Bank Holdings Corporat,40.59,91.12829268,3.213,10,2.245092207,Not Found!,None, 639.96 Mil ,442719456,($14.20),"$5,839.30 ",1.921875,21.12,0.0296
NBO,9673,12.61,undefined,0.135,N/A,undefined,Not Found!,None, 63.37 Mil ,109498880,$0.00 ,$47.68 ,1.173023256,10.75,0.0013
NBR,Nabors Industries Ltd.,82.89,746.0451429,-118.689,-12.6,9.00042397,9.54,6.523, 3.38 Bil ,3678221312,$154 ,"$4,247 ",8.46680286,9.79,0.084300004
NBW,12811,13.86,undefined,0.152,N/A,undefined,Not Found!,None, 79.28 Mil ,131988208,$0.00 ,$55.44 ,1.174576271,11.8,0.0011
NBY,"NovaBay Pharmaceuticals, Inc.",0.8018,undefined,-0.315,N/A,undefined,-3.42,-3.455, 21.77 Mil ,22027206,($4.72),$2.92 ,1.541923077,0.52,0.031600002
NC,"NACCO Industries, Inc.",23.72,undefined,2.1,N/A,undefined,7.7,-6.012, 139.94 Mil ,133421448,($32.70),$175.60 ,1.321448468,17.95,0.0223
NCA,Nuveen California Municipal Val,10.23,undefined,0.284,N/A,undefined,Not Found!,None, 285.88 Mil ,287003968,$0.00 ,$0.93 ,1.089456869,9.39,0.0007
NCLH,Norwegian Cruise Line Holdings ,30.5,377.4552418,-15.752,-24.13,12.3755817,-6.9,-16.134, 19.64 Bil ,18346108928,"($3,503)","$14,045 ",3.300865801,9.24,0.13319999
NCR,NCR Corporation,42.28,-16.5,-0.861,4,-0.39025544,18.22,14.996, 9.53 Bil ,9162628096,$378 ,"$7,090 ",2.785243742,15.18,0.0757
NCV,AllianzGI Convertible & Income ,5.86,undefined,0.401,N/A,undefined,Not Found!,None, 879.00 Mil ,879907264,$0.00 ,$34.39 ,1.693641618,3.46,None
NCZ,AllianzGI Convertible & Income ,5.16,undefined,0.341,,undefined,Not Found!,None, 392.76 Mil ,663520576,$0.00 ,$275.96 ,1.697368421,3.04,None
NDP,Tortoise Energy Independence Fu,17.81,undefined,None,,undefined,Not Found!,None, 38.32 Mil ,None,$22.98 ,$5.18 ,1.886652542,9.44,0.0003
NEA,Nuveen AMT-Free Quality Municip,15.07,undefined,0.586,N/A,undefined,Not Found!,None, 4.51 Bil ,6687694848,$185.30 ,"$2,509.90 ",1.190363349,12.66,0.0001
NEE,"NextEra Energy, Inc.",77.28,54.63650174,2.11,8.39,0.70699407,26.83,25.374, 210.77 Bil ,2.11138E+11,($163),"$86,711 ",1.388554487,55.655,0.0135
NEM,Newmont Corporation,64.21,39.62808641,3.512,-1.14,0.617163782,9.26,9.46, 53.25 Bil ,53239177216,"$3,580 ","$17,524 ",1.300850891,49.36,0.0119
NEN,New England Realty Associates L,59,undefined,0.39,N/A,undefined,14.83,14.815, 497.31 Mil ,496915712,$17.45 ,$333.14 ,1.404761905,42,None
NEP,"NextEra Energy Partners, LP",74.37,401.2542439,5.193,41.9,5.395377759,20.69,22.868, 14.75 Bil ,15024141312,$343.00 ,"$4,445.00 ",1.926184926,38.61,0.0275
NES,Nuverra Environmental Solutions,2.0933,-34.81365854,-2.8,-0.39,-16.63099343,-2.17,13.714, 56.02 Mil ,55241996,$9.80 ,$58.80 ,2.219830329,0.943,0.0052
NET,"Cloudflare, Inc.",87.01,undefined,-0.723,N/A,undefined,-516.69,-393.145, 26.16 Bil ,26262890496,($92.10),$563.70 ,4.108120869,21.18,0.0718
NETI,Eneti Inc.,19.8,undefined,None,N/A,undefined,-1.18,48.749, 697.63 Mil ,689260096,($38.80),$595.60 ,1.85046729,10.7,0.1375
NEU,NewMarket Corp,350.93,579.2058815,23.321,7.7,1.650488364,10.38,11.153, 4.36 Bil ,4459723264,$175 ,"$1,589 ",1.055587306,332.45,0.0108
NEV,Nuveen Enhanced Municipal Value,17.12,undefined,None,,undefined,Not Found!,None, 423.18 Mil ,None,($3.80),$142.29 ,1.370696557,12.49,0.0024
NEW,Puxin Limited,3.98,undefined,-0.057,N/A,undefined,87.68,-39.246, 639.82 Mil ,2337815552,$0.00 ,$595.50 ,1.124293785,3.54,None
NEWR,"New Relic, Inc.",66.36,-95.00550523,-2.637,15,-1.431668252,-79.17,-38.226, 3.97 Bil ,3913187072,$66.90 ,$901.50 ,1.458141068,45.51,0.1355
NEX,NexTier Oilfield Solutions Inc.,3.4,undefined,None,-86.3,undefined,-40.04,18.315, 909.29 Mil ,846106944,($55),$601 ,2.385964912,1.425,0.045700002
NEXA,Nexa Resources S.A.,10.32,1733.813714,-4.223,-276.3,168.0052049,-7.98,6.33, 2.56 Bil ,2555258112,($32),"$3,443 ",3.276190476,3.15,0.0025
NFG,National Fuel Gas Company,50.18,-38.93770035,-1.494,8.5,-0.775960549,22.1,9.05, 7.12 Bil ,7147079168,($429),"$4,995 ",1.367675116,36.69,0.028099999
NFH,New Frontier Health Corporation,11.2,undefined,None,N/A,undefined,45.17,13.805, 1.97 Bil ,4786827264,$38.20 ,$819.90 ,1.534246575,7.3,0.0105
NFJ,"AllianzGI NFJ Dividend, Interes",14.61,undefined,1.763,N/A,undefined,Not Found!,None, 1.39 Bil ,1386045696,$0.00 ,$4.40 ,1.465396189,9.97,None
NG,Novagold Resources Inc.,9.22,undefined,-0.106,N/A,undefined,-97.68,-160.891, 3.13 Bil ,3112123136,($10.81),$113.18 ,1.168567807,7.89,0.0228
NGA,Northern Genesis Acquisition Co,18.52,undefined,None,,undefined,Not Found!,None, 737.60 Mil ,739709056,$,$0.01 ,1.929166667,9.6,0.1001
NGAB,Northern Genesis Acquisition Co,10.06,undefined,None,,undefined,Not Found!,None, 522.68 Mil ,518017504,$,$0.23 ,1.053403141,9.55,None
NGD,New Gold Inc.,1.67,-3.331735192,-0.12,9.61,-1.995051013,7.98,5.409, 1.44 Bil ,1423035008,$10.60 ,"$1,460.80 ",3.036363636,0.55,None
NGG,"National Grid Transco, PLC Nati",62.5,49.79512195,2.9,2.7,0.796721951,13.28,16.122, 86.81 Bil ,75210555392,($349),"$61,440 ",1.19708868,52.21,None
NGL,NGL ENERGY PARTNERS LP,2.1,-102.5399303,-5.816,3,-48.82853824,-34.86,9.127, 3.77 Bil ,4613956096,$36 ,"$4,208 ",1.082474227,1.94,0.0364
NGS,"Natural Gas Services Group, Inc",9.09,6.616097561,0.137,23,0.727843516,4.31,4.435, 96.06 Mil ,97341496,$17.39 ,$55.26 ,2.222493888,4.09,0.003
NGVC,Natural Grocers by Vitamin Cott,16.17,20.16211847,0.967,5.1,1.246884259,12.53,12.27, 766.79 Mil ,768598720,$47 ,$534 ,1.918149466,8.43,0.0933
NGVT,Ingevity Corporation,74.55,77.71595819,4.37,3.1,1.042467581,11.38,10.478, 4.34 Bil ,4120990208,$247 ,"$1,692 ",2.072560467,35.97,0.0228
NHC,National HealthCare Corporation,69.34,undefined,2.72,N/A,undefined,9.93,15.054, 950.98 Mil ,1109969664,$181.40 ,$563.90 ,1.2408733,55.88,0.0094
NHF,NexPoint Strategic Opportunitie,11.84,undefined,None,N/A,undefined,Not Found!,None, 587.40 Mil ,None,$341.90 ,$63.28 ,1.489308176,7.95,None
NHI,"National Health Investors, Inc.",73.25,117.4202091,4.14,10,1.603006267,15.19,15.809, 4.83 Bil ,4820728320,$232.10 ,"$1,597.50 ",1.654619381,44.27,0.031400003
NHS,Neuberger Berman High Yield Str,12.78,undefined,0.155,N/A,undefined,Not Found!,None, 283.50 Mil ,377474624,$21.16 ,$130.74 ,1.45890411,8.76,None
NI,NiSource Inc,25.56,-3.463428571,-0.19,3.39,-0.1355019,19.71,12.434, 20.64 Bil ,20821733376,($654),"$16,203 ",1.211948791,21.09,0.0365
NID,Nuveen Intermediate Duration Mu,14.35,undefined,0.503,,undefined,Not Found!,None, 671.75 Mil ,887238400,$3.14 ,$218.52 ,1.187913907,12.08,0.0009
NIE,AllianzGI Equity & Convertible ,29.34,undefined,None,N/A,undefined,Not Found!,None, 813.51 Mil ,None,$0.00 ,$10.60 ,1.567307692,18.72,None
NIM,Nuveen Select Maturities Munici,10.78,undefined,0.28,N/A,undefined,Not Found!,None, 133.70 Mil ,133246280,$0.00 ,$0.60 ,1.151709402,9.36,0.0007
NINE,"Nine Energy Service, Inc.",2.02,892.5990244,-12.74,-54.2,441.8807051,-1.32,-10.615, 379.45 Mil ,379447296,($14.30),$422.20 ,2.693333333,0.75,0.013099999
NIQ,Nuveenn Intermediate Duration Q,14.74,undefined,None,,undefined,Not Found!,None, 192.66 Mil ,None,$5.26 ,$56.68 ,1.146189736,12.86,0.0003
NIO,NIO Inc.,41.21,-9.357818815,-0.731,-0.15,-0.227076409,-96.92,-11.04, 62.47 Bil ,39314149376,$0 ,"$4,201 ",15.66920152,2.63,None
NJR,NewJersey Resources Corporation,41.74,46.08271777,2.073,6,1.104042112,17.29,18.721, 6.52 Bil ,6577850880,($107),"$3,699 ",1.613451875,25.87,0.031600002
NKE,"Nike, Inc.",132.11,141.174,2.139,34.55,1.068609492,41.49,40.287, 206.84 Bil ,2.09051E+11,"$3,834 ","$24,254 ",1.580074154,83.61,0.012300001
NKG,Nuveen Georgia Quality Municipa,13.49,undefined,0.775,N/A,undefined,Not Found!,None, 139.10 Mil ,217968864,$4.63 ,$79.86 ,1.19486271,11.29,0.0002
NKX,Nuveen California AMT-Free Qual,15.56,undefined,0.58,,undefined,Not Found!,None, 751.31 Mil ,1202735488,$25.21 ,$464.60 ,1.155159614,13.47,0.0002
NL,"NL Industries, Inc.",7.31,-9.658536585,0.3,-29.5,-1.321277235,13.12,34.553, 246.02 Mil ,249435152,$17.30 ,$212.80 ,2.833333333,2.58,0.0172
NLS,"Nautilus, Inc.",17.54,52.7256446,1.859,10,3.006023067,5.6,4.401, 467.66 Mil ,474942720,$61.90 ,$164.90 ,8.12037037,2.16,0.1883
NLSN,Nielsen N.V.,25.53,-0.423135889,-0.02,5.3,-0.016574065,13.31,15.28, 17.42 Bil ,17495418880,$480 ,"$11,892 ",2.19707401,11.62,0.074200004
NLY,Annaly Capital Management Inc,8.91,-5.875609756,-0.73,-3.25,-0.659439928,Not Found!,None, 19.85 Bil ,86822846464,"($32,148.89)","$74,433.31 ",2.025,4.4,0.010299999
NM,Navios Maritime Holdings Inc.,7.13,-576.4858537,-15.348,16,-80.85355591,-30.53,16.698, 2.00 Bil ,1840127872,($61.90),"$2,005.20 ",4.917241379,1.45,0.0073
NMCO,None,14.56,undefined,None,,undefined,Not Found!,None, 787.07 Mil ,775889344,$,$478.44 ,1.402022147,10.385,0.0004
NMI,"Nuveen Municipal Income Fund, I",11.55,undefined,0.19,N/A,undefined,Not Found!,None, 105.82 Mil ,106004656,$0.00 ,$1.27 ,1.142433234,10.11,0.0013
NML,1525,4.4,undefined,None,N/A,undefined,Not Found!,None, 288.50 Mil ,None,$127.55 ,$36.48 ,2.244897959,1.96,0
NMM,Navios Maritime Partners LP,33.09,-377.1871024,-5.917,33.08,-11.39882449,87.05,10.37, 1.10 Bil ,863988736,$11.00 ,$552.40 ,7.116129032,4.65,0.0126
NMR,Nomura Holdings Inc,5.39,0.963707317,0.449,-7.1,0.178795421,Not Found!,None, 69.33 Bil ,-1.10424E+13,"$1,224 ","$402,127 ",1.448924731,3.72,None
NMS,Nuveen Minnesota Quality Munici,15.57,undefined,None,,undefined,Not Found!,None, 90.77 Mil ,None,$3.79 ,$53.39 ,1.257673667,12.38,0.0007
NMT,Nuveen Massachusetts Quality Mu,14.6,undefined,0.8,N/A,undefined,Not Found!,None, 134.88 Mil ,207879328,$7.12 ,$74.89 ,1.168935148,12.49,0.0009
NMZ,Nuveen Municipal High Income Op,14.83,undefined,-0.091,N/A,undefined,Not Found!,None, 1.25 Bil ,1745345024,($184.56),$537.41 ,1.283982684,11.55,0.0013
LFVN,Lifevantage Corporation,8.67,25.14285714,0.8,12,2.899983523,4.96,5.367, 118.46 Mil ,"119,706,288.00",$14.80 ,$38.90 ,1.024822695,8.46,0.044899996
NNN,National Retail Properties,47.09,34.60209059,1.22,10,0.734807615,20.71,19.645, 11.49 Bil ,11653171200,$450.20 ,"$3,318.50 ",1.820255122,25.87,0.0363
NNI,"Nelnet, Inc.",73.79,21.99474146,9.023,-6.91,0.298072116,Not Found!,None, 22.04 Bil ,22068631552,$100 ,"$20,018 ",1.809909247,40.77,0.023599999
NNVC,"NanoViricides, Inc.",4.27,undefined,-1.626,N/A,undefined,-2,-5.892, 27.63 Mil ,27518396,($8.70),$0.34 ,1.498245614,2.85,0.0996
NNY,Nuveen New York Municipal Value,9.685,undefined,0.108,N/A,undefined,Not Found!,None, 145.93 Mil ,146826064,$0.00 ,$2.48 ,1.100568182,8.8,0.0039
NOA,North American Construction Gro,11.54,38.26620209,1.28,11,3.315962053,5.04,4.583, 677.53 Mil ,729952768,$22.90 ,$461.00 ,2.807785888,4.11,None
NOAH,Noah Holdings Limited,43.6,-264.6230523,-1.852,84.7,-6.069336061,10.84,-1.536, 2.05 Bil ,-2094593792,$0.00 ,$210.60 ,1.913119789,22.79,None
NOC,Northrop Grumman Corporation,339.87,399.1128084,19.03,5.18,1.174310202,11.66,12.439, 65.16 Bil ,68364578816,"$2,885 ",,1.201463518,282.88,0.02
NOG,"Northern Oil and Gas, Inc.",13.06,-446.1002091,-21.554,5,-34.15774955,-2.61,4.464, 1.80 Bil ,1730028928,$47.80 ,"$1,095.40 ",3.898507463,3.35,0.082600005
NOK,Nokia Corporation Sponsored,4.22,-17.40572544,-0.544,12.37,-4.124579487,8.59,8.531, 21.62 Bil ,22146834432,"$1,525 ","$28,766 ",1.343949045,3.14,None
NOM,Nuveen Missouri Quality Municip,14.6999,undefined,0.564,,undefined,Not Found!,None, 33.90 Mil ,52349836,$1.30 ,$18.85 ,1.130761538,13,0.0008
NOMD,Nomad Foods Limited,29.21,46.59153868,1.377,13.57,1.595054388,13.76,15.948, 6.81 Bil ,6848182784,$457 ,"$4,194 ",1.577213823,18.52,0.020499999
NOV,NOV Inc.,13.58,-278.0861324,-6.62,18.9,-20.47762389,-2.88,-41.092, 6.75 Bil ,6204908544,$700 ,"$4,650 ",1.763636364,7.7,0.0533
NOVA,Sunnova Energy International In,40.46,-9825.88039,-9.366,675.8,-242.8541866,-74.83,170.786, 6.51 Bil ,6551505920,($709.80),"$2,443.00 ",4.066331658,9.95,0.068
NOW,"ServiceNow, Inc.",562.63,28.94494774,0.59,23.5,0.051445795,210.77,204.346, 109.07 Bil ,1.09375E+11,"$1,354 ","$5,881 ",2.204317505,255.24,0.0146
NP,"Neenah, Inc.",52.53,-19.86898955,-0.96,5,-0.378240806,35,10.643, 1.07 Bil ,1075975424,$74.50 ,$439.00 ,1.457142857,36.05,0.0227
NPK,"National Presto Industries, Inc",104.55,undefined,6.672,N/A,undefined,9.91,9.859, 587.40 Mil ,583681216,$38.40 ,$58.80 ,1.369710468,76.33,0.0468
NPO,EnPro Industries Inc,85.64,199.9585366,8.995,6,2.33487315,33.89,14.563, 2.05 Bil ,2117423872,$33 ,"$1,005 ",2.318981858,36.93,0.0183
NPTN,NeoPhotonics Corporation,12.18,-3.242508711,-0.09,15,-0.266215822,17.63,16.828, 538.81 Mil ,543531200,$41.10 ,$143.30 ,2.11826087,5.75,0.0373
NPV,Nuveen Virginia Quality Municip,16.62,undefined,0.83,N/A,undefined,Not Found!,None, 297.00 Mil ,444758176,$2.96 ,$150.30 ,1.361179361,12.21,0.0016
NQP,Nuveen Pennsylvania Quality Mun,14.5,undefined,0.24,N/A,undefined,Not Found!,None, 530.03 Mil ,885066112,$16.86 ,$359.96 ,1.149881047,12.61,0.0002
