TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT
RYI,Ryerson Holding Corporation,15.18,-23.045264604811,-1.73,0.31,-1.5181333731759552, 34.47 ,11.336, 1.39 Bil ,1404522112,$252,"$1,657",4.037234042553192,3.76,0.045500003
RYN,Rayonier Inc. REIT,35.96,5.6134020618556715,0.275,5.00,0.15610128091923448, 28.3 ,25.389, 6.82 Bil ,6982240256,$113.0,"$1,866.1",1.777558082056352,20.23,0.0378
SA,"Seabridge Gold, Inc.",17.33,undefined,-0.185,N/A,undefined, -114.59 ,-75.947, 1.30 Bil ,1255405824,$-131.02,$25.84,1.8514957264957264,9.36,0.044099998
SACH,Sachem Capital Corp.,5.22,undefined,0.407,N/A,undefined,Not Found!,None, 233.14 Mil ,233363600,$9.48,$145.75,3.088757396449704,1.69,0.0023999999
SAFE,Safehold Inc.,71.53,77.77597250859107,1.133,36.90,1.0873196212580885, 39.51 ,40.069, 5.44 Bil ,5517801472,$23.4,"$1,844.1",1.588849400266548,45.02,0.0622
SAIC,SCIENCE APPLICATIONS INTERNATIO,88.01,111.42432989690721,3.56,12.20,1.2660416986354641, 13.4 ,12.908, 7.67 Bil ,7835413504,$709,"$4,171",1.2799592786503782,68.76,0.0174
SAH,"Sonic Automotive, Inc.",50.96,-16.55745704467354,-1.21,0.55,-0.32491085252499097, 30.95 ,11.092, 3.79 Bil ,4342871040,$154,"$2,931",3.7470588235294118,13.6,0.1784
SAIL,SailPoint Technologies Holdings,51.53,-4.263917525773196,-0.12,15.00,-0.08274631332763818, 215.6 ,184.215, 4.50 Bil ,4473844224,$53.9,$611.0,3.704529115744069,13.91,0.1112
SAM,"Boston Beer Company, Inc. (The)",1215.42,1344.1551835051546,19.292,37.58,1.1059182698204362, 40.07 ,38.479, 14.79 Bil ,14658794496,$102,$435,3.3572355882109224,362.03,0.105100006
SAN,"Banco Santander, S.A. Sponsored",3.66,4.894432989690723,-0.65,-13.48,1.3372767731395419,Not Found!,None, 179.35 Bil ,186325663744,"$46,690","$1,723,757",2.056179775280899,1.78,None
SAND,Sandstorm Gold Ltd.,7.76,undefined,0.07,N/A,undefined, 22.2 ,21.379, 1.40 Bil ,1402405120,$62.14,$11.78,1.3981981981981981,5.55,None
SAP,SAP  SE,142.65,95.8059175257732,5.505,3.01,0.6716152648143933, 14.79 ,23.808, 177.80 Bil ,176510402560,"$7,923","$37,689",1.3632454128440368,104.64,None
SAR,Saratoga Investment Corp New,25.29,undefined,2.887,N/A,undefined,Not Found!,None, 527.27 Mil ,540106496,$-30.65,$286.20,2.214535901926445,11.42,0.0047999998
SAVE,"Spirit Airlines, Inc.",37.15,339.8938006872852,-5.578,-48.80,9.149227474758687, -23.68 ,-7.83, 6.44 Bil ,6583723008,$-384,"$6,295",5.124137931034483,7.25,0.0995
SB,"Safe Bulkers, Inc",3.09,-8.403092783505155,-0.247,14.00,-2.7194475027524776, 101.24 ,13.322, 843.18 Mil ,862569984,$20.4,$660.9,3.7682926829268295,0.82,0.0232
SBG,Sandbridge Acquisition Corporat,9.93,undefined,None,,undefined,Not Found!,None, 284.05 Mil ,284048864,$,$0.09,1.0300829875518671,9.64,0.044099998
SBI,Western Asset Intermediate Muni,9.45,undefined,0.292,,undefined,Not Found!,None, 133.40 Mil ,180126400,$4.04,$47.32,1.18125,8,None
SBH,"Sally Beauty Holdings, Inc. (Na",20.33,60.0359587628866,1.034,29.90,2.9530722460839454, 10.87 ,10.47, 4.07 Bil ,4066554112,$318,"$2,901",3.011851851851852,6.75,0.3957
SBR,Sabine Royalty Trust,34.63,undefined,2.285,N/A,undefined, 15.25 ,None, 508.40 Mil ,508400160,$0.00,$0.97,1.4210094378334017,24.37,0.0022
SBOW,"SilverBow Resorces, Inc.",9.75,-530.5991752577319,-25.994,5.00,-54.42042823156224, -2.83 ,3.324, 548.29 Mil ,543593600,$45.9,$492.1,4.166666666666667,2.34,0.0381
SBS,Companhia de saneamento Basico ,7.54,7.610064604810998,0.262,10.71,1.0092923879059679, 8.75 ,2.932, 7.72 Bil ,18707267584,$839,"$5,370",1.2462809917355373,6.05,None
SBSW,D/B/A Sibanye-Stillwater Limite,19.45,undefined,None,53.60,undefined, 0.84 ,0.31, 14.46 Bil ,14972323840,"$4,674","$16,899",3.324786324786325,5.85,None
SC,Santander Consumer USA Holdings,32.49,42.1220467353952,2.869,1.21,1.2964618878237981,Not Found!,None, 50.87 Bil ,51031699456,"$-2,872","$43,266",2.674074074074074,12.15,0.0427
SCCO,Southern Copper Corporation,72.98,48.45924123711342,2.031,7.28,0.664007142191195, 15.8 ,15.647, 61.43 Bil ,61398888448,"$2,191","$9,671",2.601782531194296,28.05,0.0521
SCD,LMP Capital and Income Fund Inc,13.36,undefined,-1.244,N/A,undefined,Not Found!,None, 296.68 Mil ,296972832,$49.34,$55.40,1.6115802171290712,8.29,None
SCHW,Charles Schwab Corporation (The,69.64,87.62199312714777,2.318,16.50,1.258213571613265,Not Found!,None, 112.72 Bil ,62262480896,"$6,221","$492,949",2.2017072399620616,31.63,0.007900001
SCI,Service Corporation Internation,53.19,67.27917525773195,2.88,6.95,1.2648839115948853, 12.62 ,11.598, 12.66 Bil ,12660373504,$582,"$12,763",1.5676392572944295,33.93,0.0292
SCL,Stepan Company,129.36,117.24548453608247,6.011,4.40,0.906350375201627, 10.92 ,11.923, 2.85 Bil ,3085287680,$109,$764,1.546258666029166,83.66,0.0183
SCM,Stellus Capital Investment Corp,13.58,undefined,1.037,N/A,undefined,Not Found!,None, 640.90 Mil ,640904640,$-3.49,$401.55,2.2595673876871882,6.01,0.0069999998
SCPE,SC Health Corporation,10.1,undefined,None,,undefined, -254.61 ,None, 229.15 Mil ,229240752,$-0.66,$6.06,1.030612244897959,9.8,0.0505
SCS,Steelcase Inc.,14.02,6.153951890034365,0.22,10.00,0.4389409336686423, 13.37 ,11.099, 1.85 Bil ,1859014912,$24,"$1,394",1.6397660818713449,8.55,0.0165
SCU,"Sculptor Capital Management, In",22.3,26.302625429553267,1.57,2.58,1.1794899295763797, 7.76 ,5.201, 2.00 Bil ,1366540416,$6.0,"$1,148.3",2.4505494505494507,9.1,0.0456
SCVX,SCVX Corp.,9.92,undefined,None,,undefined, -187.69 ,None, 285.29 Mil ,284282752,$-0.45,$9.18,1.0442105263157895,9.5,0.0015
SCX,L.S. Starrett Company (The),6.27,undefined,-2.272,N/A,undefined, -5.74 ,-10.915, 61.57 Mil ,61254024,$-5.3,$122.0,2.49800796812749,2.51,0.00059999997
SD,"SandRidge Energy, Inc.",4.15,-158.62453608247424,-7.771,5.00,-38.22277977890945, -0.7 ,2.65, 155.95 Mil ,153841168,$27.4,$132.8,5.1875,0.8,0.0187
SDPI,"Superior Drilling Products, Inc",0.8402,undefined,-0.134,N/A,undefined, 367.76 ,-28.143, 28.32 Mil ,28317516,$0.35,$8.82,3.2315384615384612,0.26,0.0311
SE,Sea Limited,267.14,undefined,-3.39,N/A,undefined, -107.63 ,-118.048, 133.88 Bil ,131842097152,$505,"$7,035",6.0085470085470085,44.46,None
SEAH,Sports Entertainment Acquisitio,10.23,undefined,None,,undefined,Not Found!,None, 578.25 Mil ,578362176,$,$0.07,1.0667361835245048,9.59,0.0011999999
SEAS,"SeaWorld Entertainment, Inc.",54.66,-241.31995051546394,-3.994,31.46,-4.414927744520014, -66.54 ,-62.657, 6.08 Bil ,6083438080,$-229.9,"$2,672.2",5.993421052631579,9.12,0.0971
SEB,Seaboard Corporation,3599.83,undefined,243.645,N/A,undefined, 8.5 ,10.24, 4.06 Bil ,4147401472,$32,"$2,571",1.3716250714421794,2624.5,0.0070999996
SEE,Sealed Air Corporation,48.3,78.4108728522337,3.221,7.60,1.6234135166093933, 10.96 ,11.054, 10.76 Bil ,10772298752,$556,"$5,911",1.8337129840546695,26.34,0.037100002
SEM,Select Medical Holdings Corpora,37.66,76.57143092783507,1.927,17.78,2.0332297113073574, 11.32 ,14.081, 9.22 Bil ,9621748736,$882,"$6,402",2.9353078721745907,12.83,0.048699997
SENS,"Senseonics Holdings, Inc.",2.1,-47.207615120274916,-0.769,32.10,-22.479816723940434, -6.47 ,-10.784, 1.02 Bil ,841055872,$-67.60,$180.00,6.000000000000001,0.35,0.16309999
SF,Stifel Financial Corporation,68.27,161.2724288659794,4.857,13.46,2.3622737493185793,Not Found!,None, 6.78 Bil ,6227427840,"$1,588","$22,365",2.711278792692613,25.18,0.0209
SFE,"Safeguard Scientifics, Inc. New",6.1,undefined,-1.813,N/A,undefined, -3.05 ,-15.737, 115.80 Mil ,115795920,$-8.14,$6.16,1.200787401574803,5.08,0.033299997
SFL,SFL Corporation Ltd,7.67,-2.491821305841924,-2.06,-7.70,-0.32487891862345813, -85.54 ,9.607, 2.98 Bil ,2920496896,$156.5,"$2,297.6",1.3111111111111111,5.85,0.0214
SFTW,Osprey Technology Acquisition C,9.95,undefined,None,,undefined, -125.45 ,None, 393.33 Mil ,393331744,$-1.40,$13.23,1.0364583333333333,9.6,0.0533
SFUN,Fang Holdings Limited,11.65,277.4116838487972,-0.7,-270.60,23.81216170375942, 35.93 ,10.582, 466.69 Mil ,612797760,$0.0,"$1,212.3",1.3089887640449438,8.9,None
SGFY,"Signify Health, Inc.",30.55,undefined,None,77.35,undefined, 115.47 ,64.118, 8.19 Bil ,6424618496,$,$628.3,1.3804789877993675,22.13,0.0224
SGU,Star Group L.P.,10.98,undefined,1.278,N/A,undefined, 5.33 ,5.235, 711.12 Mil ,708670976,$184,$651,1.5685714285714287,7,0.0007
SHAK,"Shake Shack, Inc.",111.86,-4.18861855670103,-1.14,-6.07,-0.037445186453611924, 880.25 ,304.684, 4.91 Bil ,4593423360,$-31.7,$710.9,2.8911863530628072,38.69,0.1331
SHG,Shinhan Financial Group Co Ltd,35.19,9.961085910652917,5.989,-7.40,0.28306581161275696,Not Found!,None, 18.47 Bil ,67028647936000,"$-1,605",$0,1.6284127718648773,21.61,None
SHI,SINOPEC Shangai Petrochemical C,25.1,10.070103092783505,0.9,-1.10,0.4011993264057173, 36.37 ,-4.054, 1.65 Bil ,-3533806848,$517,"$2,139",1.473869641808573,17.03,None
SHLX,"Shell Midstream Partners, L.P.",15.57,30.73392439862543,1.123,9.60,1.9739193576509588, 12.35 ,33.535, 8.64 Bil ,7578974720,$623.0,"$2,805.0",1.9057527539779682,8.17,0.049200002
SHO,"Sunstone Hotel Investors, Inc. ",13.04,-83.04901718213058,-1.934,19.90,-6.368789661206334, -16.21 ,-37.558, 3.51 Bil ,3694086656,$-116.7,$896.3,1.9520958083832334,6.68,0.020499999
SHOP,Shopify Inc.,1156.89,253.57079037800685,2.59,56.25,0.2191831465204184, 493.18 ,581.105, 154.15 Bil ,136359108608,$383,"$1,362",3.0931233623870384,374.02,0.023699999
SHW,Sherwin-Williams Company (The),269.49,205.32123711340208,7.36,9.95,0.7618881484040301, 23.78 ,23.898, 81.87 Bil ,82188296192,"$3,105","$16,791",1.749821440166223,154.01,0.0185
SI,Silvergate Capital Corporation,113.21,undefined,1.704,N/A,undefined,Not Found!,None," -132,577,000.00 ",-1802641792,$-480.2,"$5,291.9",13.148664343786296,8.61,0.0637
SID,Companhia Siderurgica Nacional ,9.29,9.196332646048111,0.506,3.52,0.9899174000051789, 10.77 ,4.594, 17.44 Bil ,36705341440,"$1,504","$10,059",8.221238938053098,1.13,None
SIF,"SIFCO Industries, Inc.",14.42,undefined,2.314,N/A,undefined, 5.89 ,12.144, 121.40 Mil ,121400872,$-5.9,$71.0,7.62962962962963,1.89,0.005
SIG,Signet Jewelers Limited,63.37,-22.03024054982818,-0.94,7.00,-0.3476446354714878, -52.12 ,13.796, 4.43 Bil ,4429932544,"$1,289","$4,346",9.824806201550388,6.45,0.1363
SII,Sprott Inc.,43.73,undefined,None,,undefined, 25.95 ,23.611, 1.08 Bil ,1057789952,$13.1,$86.4,2.63433734939759,16.6,None
SILV,SilverCrest Metals Inc.,8.82,undefined,-0.487,N/A,undefined, -18.99 ,-21.727, 1.19 Bil ,1168260224,$-89.61,$42.69,1.7240031274433152,5.116,None
SIM,"Grupo Simec, S.A.B. de C.V.",14.5,-455.5859793814433,1.266,-246.50,-31.419722715961605, 5.6 ,-0.743, 1.94 Bil ,-5002359296,$107,$632,2.7884615384615383,5.2,None
SITC,SITE Centers Corp.,14.92,-0.06695257731958762,-0.018,-6.04,-0.004487438158149304, 20.34 ,19.624, 5.47 Bil ,5106091520,$190.2,"$2,163.5",3.543942992874109,4.21,0.0553
SITE,"SiteOne Landscape Supply, Inc.",188.56,78.17182130584193,2.75,10.30,0.41457266284387956, 35.53 ,36.339, 8.77 Bil ,8884842496,$204,$901,2.897802366682035,65.07,0.0757
SIX,Six Flags Entertainment Corpora,49.04,48.77011408934708,-4.993,-14.96,0.9944966168300792, -27.32 ,-35.327, 6.76 Bil ,7396515840,$-291.8,"$3,931.2",3.7264437689969605,13.16,0.0682
SJI,"South Jersey Industries, Inc.",24.19,32.762309278350514,1.617,4.90,1.3543740917052713, 14.69 ,13.146, 6.00 Bil ,5930156544,$-175,"$5,022",1.3262061403508774,18.24,0.115600005
SJM,J.M. Smucker Company (The) New,131.04,102.72206735395189,8.408,-0.42,0.7838985603934058, 9.78 ,9.814, 18.63 Bil ,18859399168,"$1,287","$8,218",1.286092845225243,101.89,0.1283
SJR,Shaw Communications Inc.,28.41,21.668684536082473,1.152,3.94,0.76271328884486, 9.63 ,9.485, 18.96 Bil ,20335046656,$705,"$7,759",1.8740105540897098,15.16,None
SJT,San Juan Basin Royalty Trust,4.82,undefined,0.159,N/A,undefined, 42.46 ,None, 223.59 Mil ,222901840,$0.00,$0.60,2.497409326424871,1.93,0.0018000001
SJW,SJW Group,65.9,50.153951890034364,2.14,7.00,0.7610614854329948, 16.15 ,16.362, 3.48 Bil ,3418347264,$-110.9,"$2,394.3",1.2959685349065881,50.85,0.011
SKLZ,Skillz Inc.,19.9,undefined,None,N/A,undefined, -161.89 ,-70.981, 7.11 Bil ,6620078592,$,$20.19,2.0285423037716614,9.81,0.1543
SKM,"SK Telecom Co., Ltd.",31.54,26.57698251546391,2.043843,0.10,0.8426437068948609, 5.05 ,1.973, 29.04 Bil ,10020725981184,"$1,813","$21,495",1.8273464658169176,17.26,None
SKT,"Tanger Factory Outlet Centers, ",18.32,-9.193127147766324,-0.4,6.70,-0.501808250423926, 24.22 ,16.927, 3.45 Bil ,3383208704,$164.7,"$1,830.6",3.664,5,0.36630002
SKX,"Skechers U.S.A., Inc.",49.33,109.05201924398625,0.953,67.18,2.2106632727343656, 22.93 ,21.104, 8.51 Bil ,8538699776,$22,"$3,087",2.181777974347634,22.61,0.043899998
SKY,Skyline Champion Corporation,45.03,34.47422680412371,1,14.30,0.765583539953891, 23.11 ,24.997, 2.33 Bil ,2338737664,$100,$294,3.2072649572649574,14.04,0.0216
SLB,Schlumberger N.V.,26.18,-155.5038927835052,-2.043,41.84,-5.939797279736639, -107.69 ,12.433, 52.55 Bil ,50272641024,"$1,828","$29,945",1.9109489051094892,13.7,0.0165
SLCA,"U.S. Silica Holdings, Inc.",11.55,662.5477663230241,-1.55,-291.20,57.3634429716904, 35.92 ,13.525, 2.17 Bil ,2165855744,$-45.5,"$1,620.2",9.545454545454547,1.21,0.0736
SLF,Sun Life Financial Inc.,53.48,78.55678350515464,3.305,7.22,1.468900215130042, 9.78 ,-15.563, 28.53 Bil ,-57553256448,"$5,487","$231,985",1.7655992076592935,30.29,None
SLG,SL Green Realty Corp,74.01,-11.927084536082473,3.371,-10.84,-0.16115504034701356, 15.33 ,24.915, 11.10 Bil ,11822104576,$554.2,"$6,211.3",2.0439052160427975,36.210094,0.18100001
SLQT,"SelectQuote, Inc.",30.93,undefined,None,36.67,undefined, 24.21 ,23.224, 5.28 Bil ,5185886720,$-131.2,$627.9,1.9625634517766497,15.76,0.0507
SM,SM Energy Company,17.22,-188.05917525773197,-6.723,10.00,-10.920974172922879, -549.05 ,5.757, 4.30 Bil ,4213728512,$235,"$2,960",12.94736842105263,1.33,0.1389
SMAR,Smartsheet Inc.,62.54,undefined,-0.953,N/A,undefined, -67.83 ,-69.983, 7.00 Bil ,7407006720,$-27.4,$384.9,1.5553344939069882,40.21,0.0469
SMFG,Sumitomo Mitsui Financial Group,7.04,0.6822268041237114,0.048,0.90,0.09690721649484536,Not Found!,None," -310,842,700,000.00 ",-38068060946432,$0,"$2,133,927",1.4485596707818928,4.86,None
SMG,Scotts Miracle-Gro Company (The,237.82,237.5891134020619,8.448,10.10,0.9990291539906733, 19.01 ,19.279, 15.39 Bil ,15593109504,$380,"$3,322",2.3677817602548785,100.44,0.0235
SMHI,SEACOR Marine Holdings Inc.,4.92,undefined,-3.184,N/A,undefined, -55.85 ,160.324, 568.67 Mil ,689876032,$-42.3,$615.8,3.3698630136986303,1.46,0.017
SMLP,"Summit Midstream Partners, LP",23.34,-1156.066886597938,71.19,-19.24,-49.53157183367344, 3.95 ,8.854, 1.48 Bil ,1747659392,$155.5,"$1,576.9",2.7298245614035084,8.55,0.0191
SMM,Salient Midstream  of Beneficia,5.25,undefined,None,,undefined,Not Found!,None, 115.33 Mil ,None,$23.48,$21.43,1.6355140186915889,3.21,None
SMP,"Standard Motor Products, Inc.",43.04,58.84886597938145,2.511,7.00,1.3673063656919482, 7.34 ,7.156, 999.36 Mil ,987530752,$80,$406,1.2681202121390691,33.94,0.0176
SMTS,Sierra Metals Inc.,3.57,undefined,0.14,N/A,undefined, 6.48 ,7.106, 665.98 Mil ,649427648,$31.0,$199.4,5.4923076923076914,0.65,None
SNA,Snap-On Incorporated,239.7,342.7479037800687,12.455,9.70,1.42990364530692, 12.67 ,12.746, 13.43 Bil ,13591872512,"$1,047","$2,776",2.236007462686567,107.2,0.056799997
SNAP,Snap Inc.,60.51,-97.61407560137457,-0.628,94.30,-1.6131891522289632, -133.62 ,-118.165, 94.53 Bil ,92201656320,$-95,"$3,353",5.038301415487094,12.01,0.0505
SNDR,"Schneider National, Inc.",23.8,42.319835051546384,1.19,15.02,1.7781443298969069, 6.94 ,6.962, 4.07 Bil ,4147418624,$199,"$1,461",1.2421711899791232,19.16,0.0306
SNN,"Smith & Nephew SNATS, Inc.",41.33,20.282941580756013,1.024,4.60,0.49075590565584354, 21.6 ,22.898, 20.25 Bil ,20218777600,$492,"$5,733",1.205307669874599,34.29,None
SNMP,Evolve Transition Infrastructur,0.76,-633.618144329897,-5.944,62.00,-833.7080846446013, 21915.43 ,24.536, 153.41 Mil ,496746496,$36.12,$506.97,2.923076923076923,0.26,0.0017
SNOW,Snowflake Inc.,238.17,undefined,-3.807,N/A,undefined, -144.35 ,-120.976, 64.61 Bil ,64614440960,$-80.9,$985.3,1.1614082996050128,205.07,0.0197
SNP,China Petroleum & Chemical Corp,50.86,22.226804123711343,4.2,-5.00,0.4370193496600736, 4.42 ,2.856, 99.45 Bil ,315328823296,"$7,462","$130,128",1.3321110529072813,38.18,None
SNPR,Tortoise Acquisition Corp. II,10.26,undefined,None,,undefined,Not Found!,None, 443.76 Mil ,442675648,$,$0.12,1.084566596194503,9.46,None
SNV,Synovus Financial Corp.,47.1,82.20515463917526,3.295,8.00,1.7453323702584982,Not Found!,None, 4.59 Bil ,8419267584,$-13,"$49,233",3.212824010914052,14.66,0.0112
SNR,New Senior Investment Group Inc,6.6,undefined,-0.076,N/A,undefined, 18.82 ,17.266, 2.02 Bil ,2034516096,$39.9,"$1,570.3",3.0555555555555554,2.16,0.0182
SO,Southern Company (The),64.33,66.40930584192441,2.93,6.49,1.0323224909361792, 13.32 ,13.521, 122.71 Bil ,123580702720,$-745,"$90,410",1.2763888888888888,50.4,0.0104
SNX,Synnex Corporation,125.26,256.9148659793815,9.519,9.35,2.051052738139721, 6.27 ,5.195, 6.61 Bil ,6785223168,"$1,651","$5,597",4.379370848801505,28.602282,0.0346
SOAC,Sustainable Opportunities Acqui,9.9,undefined,None,,undefined, -225.73 ,None, 369.98 Mil ,370325696,$,$11.44,1.020618556701031,9.7,0.0164
SOI,Solaris Oilfield Infrastructure,10.41,3.363958762886598,-1.03,-10.66,0.3231468552244571, -17.27 ,22.207, 564.60 Mil ,375828768,$39.2,$96.4,2.057312252964427,5.06,0.0223
SOGO,Sogou Inc.,8.49,-9.415334707903781,-0.281,13.66,-1.1089911316730012, -15.68 ,-26.46, 2.20 Bil ,2253244928,$0.0,$417.0,2.877966101694915,2.95,None
SOL,Renesola Ltd. American Depsitar,10.48,2.345154639175258,0.066,15.00,0.2237742976312269, 92.28 ,335.038, 830.93 Mil ,664716224,$-13.93,$153.62,11.516483516483516,0.91,None
SON,Sonoco Products Company,65.11,39.46529347079038,1.961,4.81,0.6061325982305388, 13.77 ,10.826, 7.94 Bil ,8002464768,$557,"$3,368",1.5352511200188637,42.41,0.020399999
SONY,Sony Group Corporation,106.67,undefined,None,11.60,undefined, 6.43 ,1.088, 110.48 Bil ,1393769709568,"$10,278","$197,001",1.792471853470005,59.51,None
SOR,"Source Capital, Inc.",44.65,undefined,2.513,N/A,undefined,Not Found!,None, 376.37 Mil ,377148544,$0.00,$8.52,1.467784352399737,30.42,0.00029999999
SOS,SOS Limited,4.41,undefined,None,N/A,undefined, 747.14 ,None, 821.53 Mil ,None,$2.38,$70.78,5.313253012048193,0.83,None
SPB,"Spectrum Brands Holdings, Inc.",89.1,189.94618556701033,4.705,18.20,2.131831487845234, 10.79 ,10.115, 6.18 Bil ,6195210752,$113,"$3,727",2.5796178343949046,34.54,0.0404
SPCE,"Virgin Galactic Holdings, Inc.",23.51,undefined,None,-60.60,undefined, -18.5 ,-18.46, 4.93 Bil ,4925051392,$-250.36,$141.47,1.7011577424023157,13.82,0.1745
SPE,"Special Opportunities Fund, Inc",15.03,undefined,1.201,N/A,undefined,Not Found!,None, 127.77 Mil ,183422256,$11.54,$56.05,1.6074866310160427,9.35,None
SPFR,Jaws Spitfire Acquisition Corpo,10.45,undefined,None,,undefined,Not Found!,None, 450.23 Mil ,450280640,$,$0.05,1.050251256281407,9.95,None
SPG,"Simon Property Group, Inc.",122.36,92.82185567010309,3.59,8.60,0.7585964013574951, 19.65 ,20.731, 67.10 Bil ,67830136832,"$1,843","$31,315",2.5896296296296297,47.25,0.0627
SPGI,S&P Global Inc.,384.14,284.23637113402066,9.66,10.96,0.7399291173374829, 25.8 ,23.556, 92.26 Bil ,95942500352,"$3,491","$11,966",1.505073854954355,255.23,0.0497
SPH,"Suburban Propane Partners, L.P.",14.85,17.74742268041237,0.939,4.00,1.1951126384116075, 9.3 ,9.06, 2.31 Bil ,2289368320,$173,"$1,727",1.2293046357615893,12.08,0.0217
SPLP,Steel Partners Holdings LP LTD ,20.48,undefined,1.648,N/A,undefined, 12.64 ,15.767, 2.78 Bil ,2942091776,$301,"$3,395",4.751740139211138,4.31,0.0053
SPNT,SiriusPoint Ltd.,10.6,undefined,None,15.00,undefined, 8.02 ,None, 1.29 Bil ,470709792,$73.4,"$2,160.3",1.6012084592145015,6.62,0.0087
SPNV,Supernova Partners Acquisition ,10,undefined,None,-38.97,undefined,Not Found!,None, 501.62 Mil ,501714240,$,$0.06,1.0070493454179255,9.93,0.025999999
SPOT,Spotify Technology S.A.,292.92,-828.4300343642611,-3.745,137.80,-2.828178459525676, -154.04 ,-242.845, 47.58 Bil ,54640148480,$216,"$4,283",2.3708236208236206,123.552,0.04
SPR,"Spirit Aerosystems Holdings, In",46.88,658.5009759450173,-8.38,-60.47,14.04652252442443, -11.28 ,-20.419, 6.91 Bil ,6911832576,$-864,"$7,527",2.9936143039591316,15.66,0.0804
SPRQ,Spartan Acquisition Corp. II,10.02,undefined,None,,undefined,Not Found!,None, 432.11 Mil ,432182016,$,$0.04,1.0298047276464541,9.73,None
SPXC,SPX Corporation,61.69,65.83670103092784,2.124,12.00,1.0672183665250097, 17.77 ,17.453, 3.14 Bil ,3160656384,$105,"$1,669",2.0042235217673814,30.78,0.015
SPXX,Nuveen S&P 500 Dynamic Overwrit,17.14,undefined,0.913,N/A,undefined,Not Found!,None, 294.32 Mil ,294335200,$0.00,$3.20,1.4439764111204718,11.87,0.0068
SQ,"Square, Inc.",253.79,41.30133333333334,0.44,53.58,0.16273822188948872, 316.89 ,2522.467, 113.17 Bil ,115016908800,$243,"$7,188",5.106438631790744,49.7,0.0846
SQZ,SQZ Biotechnologies Company,12.94,undefined,None,36.40,undefined, -7.08 ,-4.634, 230.41 Mil ,230406032,$-44.55,$103.94,1.1222896790980053,11.53,0.0392
SQM,Sociedad Quimica y Minera S.A.,54.66,26.082474226804123,0.625,19.10,0.4771766232492522, 42.82 ,27.797, 15.43 Bil ,15570795520,$-141,"$2,656",2.666341463414634,20.5,None
SQNS,Sequans Communications S.A.,5.73,-20.23274226804124,-1.512,0.35,-3.531019593026394, -8.85 ,-16.088, 264.85 Mil ,238581424,$-33.16,$124.28,1.4806201550387597,3.87,None
SR,Spire Inc.,75.02,39.93567010309278,1.86,5.70,0.5323336457357076, 16.77 ,13.071, 7.41 Bil ,7409942528,$-197,"$5,929",1.4831949387109529,50.58,0.0385
SRC,"Spirit Realty Capital, Inc.",46.08,10.42618556701031,0.15,37.47,0.22626270761741124, 23.32 ,19.254, 7.89 Bil ,7893308928,$301.7,"$2,795.7",1.92964824120603,23.88,0.0548
SRE,Sempra Energy,134.93,249.27890034364268,12.88,4.30,1.8474683194518837, 16.24 ,15.875, 68.78 Bil ,69661655040,"$-2,085","$41,689",1.2030135520684737,112.16,0.0150999995
SRG,Seritage Growth Properties,18.48,undefined,-2.87,N/A,undefined, 79.06 ,-452.422, 2.74 Bil ,2439006208,$-47.3,"$1,766.2",3.0646766169154227,6.03,0.192
SRI,"Stoneridge, Inc.",33.54,-3.9030268041237113,-0.294,0.28,-0.11636931437458889, 34.54 ,28.709, 989.13 Mil ,996533312,$-3.8,$324.8,2.156913183279743,15.55,0.024300002
