TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,EV/EBITDA RATIO,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP,PRESENT VALUE,DILLUTED PRESENT VALUE,PERCENT_DROP_SINCE_SEPTEMBER,,,
SOAR,"Volato Group, Inc.",0.1889,undefined,-0.17,N/A,undefined,N/A,-1.731906543,N/A,2902607,-3370625,3300000,-2308924,0.107,365000,1.600847458,1.519491525,0.1793,0.118,0.0373,-0.10907055,30903163,USD,United States,5608924,none,-3.232,undefined,undefined,undefined,Industrials,Airports & Air Services,N/A,0.20041001,-0.043388126,-0.050957742,-40.96874868,-0.007569615,-0.239857742,-0.269760411
SOBO,South Bow Corporation,36.95,16.6448,2.02,1.8,0.4504682,2.8313866,28.01600134,N/A,12884201472,275100000,599000000,-6935076416,2.872,5776000000,1.477113732,1.438336998,35.98,25.015,N/A,1.318889143,208584627,USD,Canada,7534076416,hold,13.52,1.389516958,10.86764654,0.294117633,Energy,Oil & Gas Midstream,N/A,0.00073,N/A,N/A,-1.282394607,#VALUE!,#VALUE!,#VALUE!
SOC,Sable Offshore Corp.,9.99,undefined,-4,N/A,undefined,3.6528866,-2.324568356,N/A,2469418496,-663385728,52168000,-1530051904,0.338,979500992,2.685483871,2.613978495,9.724,3.72,0.2198,-4.297572053,154362910,USD,United States,1582219904,strong_buy,-5.554,-0.765013774,undefined,undefined,Energy,Oil & Gas Drilling,N/A,0.13829,108.0965427,-27.45791291,-26.21861131,-135.5544556,-37.44791291,-2.748539831
SOEZ,Franklin Solana ETF,12.7851,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.187875128,1.154417913,12.425,10.763,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,6.5425,#VALUE!,#VALUE!,#VALUE!
SOFR,Amplify Samsung SOFR ETF,100.3,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.002498751,1.002498751,100.3,100.05,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.169782035,#VALUE!,#VALUE!,#VALUE!
SOJC,Southern Company (The) Series 2,20.97,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.022926829,1.01962439,20.9023,20.5,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.286944778,#VALUE!,#VALUE!,#VALUE!
SOJD,Southern Company (The) Series 2,19.6,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.020301926,1.019312858,19.581,19.21,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,1.50181534,#VALUE!,#VALUE!,#VALUE!
SOJE,Southern Company (The) Series 2,17.01,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.023465704,1.017448857,16.91,16.62,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,1.370675232,#VALUE!,#VALUE!,#VALUE!
SOLM,Amplify Solana 3% Monthly Optio,8.595,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.164634146,1.122886179,8.2869,7.38,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,3.243245609,#VALUE!,#VALUE!,#VALUE!
SOJF,N/A,25.11,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.008838891,1.008838891,25.11,24.89,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.198727535,#VALUE!,#VALUE!,#VALUE!
SOLR,Guinness Atkinson Sustainable E,35.6789,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.353883808,1.340242098,35.3194,26.353,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-2.649662989,#VALUE!,#VALUE!,#VALUE!
SOLV,Solventum Corporation,76.56,108.95512,8.17,8.17,1.423133751,2.6038065,35.02841731,2.1,17987256320,378500000,561000000,-12350906816,3.24,5289999872,1.227316448,1.191102918,74.301,62.38,0.0515,2.185653989,173174712,USD,United States,12911906816,buy,16.003,0.85623328,29.14788159,0.380719457,Healthcare,Medical Instruments & Supplies,N/A,0.15067,0.001130529,0.001130604,-7.109922712,7.52639E-08,-76.5588694,1.47676E-05
SOMN,Southern Company (The) 2025 Ser,49.26,undefined,N/A,N/A,undefined,1.5171385,undefined,N/A,1.33345E+11,-3950000128,981000000,N/A,0.87,76004999168,1.029036975,1.019845415,48.82,47.87,N/A,undefined,N/A,USD,United States,N/A,none,9.542,0.815555556,undefined,undefined,Utilities,Utilities - Regulated Electric,N/A,0,N/A,N/A,-1.950640218,#VALUE!,#VALUE!,#VALUE!
SON,Sonoco Products Company,51.22,77.03488,6.11,7.26,1.504,1.3826797,6.11248534,N/A,9865136128,828477120,224479008,-4784208608,2.27,5007867904,1.325226391,1.302199224,50.33,38.65,0.1106,8.379570199,98868689,USD,United States,5008687616,buy,7.883,0.80603272,105.6496211,2.062663434,Consumer Cyclical,Packaging & Containers,N/A,0.0104,24.74351266,24.03205497,7.06521705,-0.711457698,-27.18794503,0.469192795
SONY,Sony Group Corporation,20.38,16.88032,1.07,11.22,0.828278705,2.3597667,-0.424509736,N/A,-24233742336,-2.82763E+11,2.20888E+12,2.08967E+12,373.9,1.66967E+12,1.038206826,1.030061131,20.2201,19.63,0.002,-48.00832176,5889866554,JPY,Japan,1.19211E+11,strong_buy,-0.009,-0.000451581,-757.3792841,-37.16286968,Technology,Consumer Electronics,N/A,1.00E-05,6864.201247,8951.234588,-8.322085382,2087.03334,8930.854588,439.2166137
SOR,"Source Capital, Inc. Cmn Shs of",45.9178,undefined,7.24,N/A,undefined,0.9350074,undefined,N/A,377659776,N/A,288121,-371175623,0.035,0,1.09380181,1.075035731,45.13,41.98,0.0006,undefined,8230971,USD,United States,371463744,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,N/A,0.12979999,N/A,N/A,0.719016991,#VALUE!,#VALUE!,#VALUE!
SOS,SOS Limited,0.99,undefined,-6.02,N/A,undefined,0.00025222,-0.046625856,N/A,10483639,-281035360,5414000,-10594617,0.337,2000,1.1,1.088888889,0.98,0.9,0.045500003,-21.23285408,13235873,USD,China,16008617,none,-0.117,-0.009198113,undefined,undefined,Financial Services,Capital Markets,N/A,0.06539,-507.1364275,12.29373698,-7.47664005,519.4301644,11.30373698,12.41791614
SOUL,Soulpower Acquisition Corporati,10.345,undefined,0.28,N/A,undefined,N/A,undefined,N/A,353448736,N/A,56403,-351360589,0.002,2257906,1.035535536,1.036026026,10.3499,9.99,0.0002,undefined,25620000,USD,United States,351416992,none,N/A,undefined,undefined,undefined,Financial Services,Shell Companies,N/A,0.01561,N/A,N/A,-0.048312863,#VALUE!,#VALUE!,#VALUE!
SOXL,Direxion Daily Semiconductor Bu,226.19,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.15335306,11.51158777,233.455,20.28,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-13.89798649,#VALUE!,#VALUE!,#VALUE!
SOVF,Sovereign's Capital Flourish Fu,28.6115,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.079271973,1.064270087,28.2138,26.51,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.250522362,#VALUE!,#VALUE!,#VALUE!
SOXS,Direxion Daily Semiconductor Be,4.63,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.184143223,1.002557545,3.92,3.91,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-10.9615352,#VALUE!,#VALUE!,#VALUE!
SOXY,YieldMax Target 12 Semiconducto,104.818,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.127420337,2.14955754,105.9087,49.27,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-1.468318569,#VALUE!,#VALUE!,#VALUE!
SOYB,Teucrium Soybean Fund ETV,24.34,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.155745489,1.158119658,24.39,21.06,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.620088725,#VALUE!,#VALUE!,#VALUE!
SPAL,13740,37.78,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.382869693,1.184330161,32.3559,27.32,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,8.469704318,#VALUE!,#VALUE!,#VALUE!
SPAB,State Street SPDR Portfolio Agg,25.52,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.015115354,1.011141607,25.4201,25.14,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.353911497,#VALUE!,#VALUE!,#VALUE!
SPAX,Robinson Alternative Yield Pre-,22.95,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.401098901,1.192307692,19.53,16.38,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,9.54653539,#VALUE!,#VALUE!,#VALUE!
SPB,"Spectrum Brands Holdings, Inc.",84,52.30592,5.12,4.27,0.622689524,0.9831924,8.760928546,2.8,2548721152,222387504,125100000,-1743200800,5.394,725500032,1.680336067,1.607921584,80.38,49.99,0.1881,9.588024781,23194298,USD,United States,1868300800,buy,9.799,0.711619463,97.95126116,1.166086442,Consumer Defensive,Household & Personal Products,N/A,0.04453,-11.73926858,-8.133869127,2.815181319,3.605399451,-92.13386913,-0.096831775
SPBO,State Street SPDR Portfolio Cor,29.03,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.016100805,1.013300665,28.95,28.57,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.172534364,#VALUE!,#VALUE!,#VALUE!
SPBU,AllianzIM Buffer15 Uncapped All,30.32,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.236541599,1.218189233,29.87,24.52,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.947404785,#VALUE!,#VALUE!,#VALUE!
SPBW,AllianzIM Buffer20 Allocation E,28.6775,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.12593247,1.120141343,28.53,25.47,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.008721057,#VALUE!,#VALUE!,#VALUE!
SPBX,AllianzIM 6 Month Buffer10 Allo,29.1293,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.15090083,1.145037535,28.9809,25.31,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.128217198,#VALUE!,#VALUE!,#VALUE!
SPCE,"Virgin Galactic Holdings, Inc.",3.35,undefined,-3.87,N/A,undefined,1.2700146,-1.226680675,N/A,437134528,-303645632,219891008,-168151392,2.184,319736000,1.572769953,1.558685446,3.32,2.13,0.21530001,-2.730947073,111186934,USD,United States,388042400,hold,-1.775,-0.082905184,undefined,undefined,Industrials,Aerospace & Defense,N/A,0.00486,-16.57886088,-7.315304865,-29.02542057,9.263556015,-10.66530486,-2.183673094
SPCF,N/A,38.07,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.393994874,1.191138777,32.53,27.31,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,9.302319835,#VALUE!,#VALUE!,#VALUE!
SPCG,N/A,13.69,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.129072165,1,12.125,12.125,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-99.93652595,#VALUE!,#VALUE!,#VALUE!
SPCH,2202,22.95,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.399390244,1.187804878,19.48,16.4,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,9.913797521,#VALUE!,#VALUE!,#VALUE!
SPCL,Defiance Pure Space Daily 2X St,68.97,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.844123711,2.406597938,58.36,24.25,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,93.68154681,#VALUE!,#VALUE!,#VALUE!
SPCI,Tuttle Capital Space Industry I,32.1221,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.359953429,1.285351397,30.36,23.62,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-25.03593665,#VALUE!,#VALUE!,#VALUE!
SPCM,N/A,38.26,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.399414777,1.194220922,32.65,27.34,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,9.974127603,#VALUE!,#VALUE!,#VALUE!
SPCQ,N/A,10.89,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.364661654,1.206766917,9.63,7.98,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-10.883799,#VALUE!,#VALUE!,#VALUE!
SPCU,N/A,30.48,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.394965675,1.191075515,26.025,21.85,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,9.522098755,#VALUE!,#VALUE!,#VALUE!
SPCZ,RiverNorth Enhanced Pre-Merger ,26.025,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.048127265,1.055175191,26.2,24.83,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.474865148,#VALUE!,#VALUE!,#VALUE!
SPD,Simplify US Equity PLUS Downsid,41.7784,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.169608063,1.154255319,41.23,35.72,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.34967022,#VALUE!,#VALUE!,#VALUE!
SPDF,Defender Risk Adaptive 500 ETF,27.4637,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.078699921,1.064815397,27.1102,25.46,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.960330136,#VALUE!,#VALUE!,#VALUE!
SPDG,State Street SPDR Portfolio S&P,46.95,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.249334753,1.226982437,46.11,37.58,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.842676787,#VALUE!,#VALUE!,#VALUE!
SPDN,Direxion Daily S&P 500 Bear 1X ,8.71,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.015151515,1.011655012,8.68,8.58,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,1.044084868,#VALUE!,#VALUE!,#VALUE!
SPDV,AAM S&P 500 High Dividend Value,39.2097,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.230301224,1.203639787,38.36,31.87,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.134582585,#VALUE!,#VALUE!,#VALUE!
SPDW,State Street SPDR Portfolio Dev,51.55,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.32997936,1.320820433,51.195,38.76,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.624634903,#VALUE!,#VALUE!,#VALUE!
SPE,"Special Opportunities Fund, Inc",13.695,undefined,1.98,N/A,undefined,0.835582,17.56011909,N/A,N/A,8284915,N/A,N/A,N/A,0,1.019731943,1.011913626,13.59,13.43,N/A,0.779892205,10623154,USD,United States,144740480,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,N/A,0,N/A,N/A,-2.387738698,#VALUE!,#VALUE!,#VALUE!
SPE$C,N/A,N/A,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,#VALUE!,#VALUE!,#VALUE!
SPEM,State Street SPDR Portfolio Eme,52.56,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.287288758,1.279328925,52.235,40.83,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.189897166,#VALUE!,#VALUE!,#VALUE!
SPFF,Global X SuperIncome Preferred ,9.64,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.106773823,1.096440873,9.55,8.71,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.720906672,#VALUE!,#VALUE!,#VALUE!
SPEU,State Street SPDR Portfolio Eur,55.89,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.206866767,1.194774347,55.33,46.31,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,1.030369321,#VALUE!,#VALUE!,#VALUE!
SPG,"Simon Property Group, Inc.",215.23,-86.62512,14.38,-16.03,-0.402476978,14.124377,27.9774963,N/A,99761405952,2494690560,542955008,-79199570432,1.674,28989048832,1.380387378,1.33860313,208.715,155.92,0,7.69296858,324281912,USD,United States,79742525440,buy,20.297,1.284620253,-46.34244272,-0.215315907,Real Estate,REIT - Retail,N/A,0.01799,38.50892937,38.80508028,4.369119739,0.296150914,-176.4249197,0.180295871
SPG$J,N/A,N/A,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,#VALUE!,#VALUE!,#VALUE!
SPGI,S&P Global Inc.,433.25,266.11392,15.81,12.54,0.614227167,3.9692726,24.20174148,N/A,1.45364E+11,5298874880,1810000000,-1.21924E+11,6.115,13900000256,1.135321401,1.093053117,417.12,381.61,0.0154,17.90160432,296000000,USD,United States,1.23734E+11,strong_buy,18.464,1.218745875,301.319804,0.695487141,Financial Services,Financial Data & Stock Exchanges,N/A,0.00275,289.7593334,402.7389436,3.125298733,112.9796103,-30.51105638,0.929576327
SPGM,State Street SPDR Portfolio MSC,86,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.29948625,1.285358114,85.065,66.18,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.474486338,#VALUE!,#VALUE!,#VALUE!
SPH,"Suburban Propane Partners, L.P.",17.17,12.59104,1.96,-0.47,0.733316249,1.5070448,10.85435503,N/A,2499392256,104945000,4292000,-1116905568,0.065,1364573952,1.032471437,1,16.63,16.63,0.0056,1.581853546,66343057,USD,United States,1121197568,none,8.8,0.8,10.16182718,0.591836178,Utilities,Utilities - Regulated Gas,N/A,0.01638,N/A,N/A,-11.58599417,#VALUE!,#VALUE!,#VALUE!
SPGP,Invesco S&P 500 GARP ETF,121.17,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.185268512,1.163161499,118.91,102.23,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.410946147,#VALUE!,#VALUE!,#VALUE!
SPHB,Invesco S&P 500 High Beta ETF,151.9,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.667947733,1.655540793,150.7701,91.07,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.039517692,#VALUE!,#VALUE!,#VALUE!
SPHD,Invesco S&P 500 High Dividend L,51.07,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.096393302,1.072133963,49.94,46.58,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,2.839307606,#VALUE!,#VALUE!,#VALUE!
SPHQ,Invesco S&P 500 Quality ETF,88.67,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.287124401,1.279721295,88.16,68.89,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,2.095568863,#VALUE!,#VALUE!,#VALUE!
SPHR,Sphere Entertainment Co.,153.89,undefined,2.97,N/A,undefined,2.421829,10.58782153,N/A,5817321984,420420512,629107968,-4823834368,17.577,938368000,4.061493798,3.911060966,148.1901,37.89,0.35580003,14.53462354,28925449,USD,United States,5452942336,none,21.597,1.718138425,undefined,undefined,Communication Services,Entertainment,N/A,0.06611,-4.54279619,-4.610403926,8.2360444,-0.067607736,-158.5004039,-0.029959087
SPHY,State Street SPDR Portfolio Hig,23.45,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.018679409,1.014335361,23.35,23.02,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.38527135,#VALUE!,#VALUE!,#VALUE!
SPIN,State Street US Equity Premium ,32.2269,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.113537887,1.10016931,31.84,28.941,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.767033274,#VALUE!,#VALUE!,#VALUE!
SPIB,State Street SPDR Portfolio Int,33.44,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.008748115,1.004826546,33.31,33.15,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.149747263,#VALUE!,#VALUE!,#VALUE!
SPIP,State Street SPDR Portfolio TIP,25.75,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.007039499,1,25.57,25.57,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0,#VALUE!,#VALUE!,#VALUE!
SPIR,"Spire Global, Inc.",17.15,undefined,1.59,N/A,undefined,5.32102,66.48837689,1.97,626212096,9985250,49457000,-653157592,1.278,11766000,2.598484848,2.593939394,17.12,6.6,0.1172,0.25793982,38711549,USD,United States,702614592,strong_buy,-8.442,-0.672133758,undefined,undefined,Industrials,Specialty Business Services,N/A,0.05817,-12.75787361,-6.454140964,-14.42116159,6.303732647,-23.60414096,-0.37633475
SPLB,State Street SPDR Portfolio Lon,22.42,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.033656063,1.031120332,22.365,21.69,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.268333578,#VALUE!,#VALUE!,#VALUE!
